,treated,age,educ,black,married,nodegree,re74,re75,re78,hisp,age2,age3,educ2,re742,re752
3014,-1,46,12,0,1,0,13867.6904296875,12782.9033203125,15545.68359375,0,2116,97336,144,192312832.0,163402624.0
3015,-1,46,12,0,1,0,11978.95703125,10460.8544921875,8331.4228515625,0,2116,97336,144,143495408.0,109429480.0
3016,-1,46,12,0,1,0,18227.05859375,12782.9033203125,17144.583984375,0,2116,97336,144,332225664.0,163402624.0
3017,-1,46,12,0,1,0,22954.76953125,23499.7734375,25564.669921875,0,2116,97336,144,526921440.0,552239360.0
3018,-1,46,12,0,1,0,13546.37109375,2866.30639648438,4765.66796875,0,2116,97336,144,183504176.0,8215712.5
3019,-1,46,12,0,1,0,0.0,8656.2099609375,0.0,0,2116,97336,144,0.0,74929968.0
3020,-1,46,12,0,1,0,22923.421875,24437.90234375,25564.669921875,0,2116,97336,144,525483264.0,597211072.0
3021,-1,46,12,0,1,0,23895.21875,0.0,17998.708984375,0,2116,97336,144,570981504.0,0.0
3022,-1,46,12,0,1,0,13007.572265625,7467.435546875,0.0,0,2116,97336,144,169196944.0,55762592.0
3023,-1,46,12,0,1,0,25862.322265625,22065.7265625,21158.08984375,0,2116,97336,144,668859712.0,486896288.0
3024,-1,46,12,0,1,0,25862.322265625,18134.177734375,23893.361328125,0,2116,97336,144,668859712.0,328848416.0
3025,-1,46,12,0,1,0,18940.232421875,18848.515625,18319.376953125,0,2116,97336,144,358732416.0,355266528.0
3026,-1,46,12,0,1,0,16306.9775390625,17154.87109375,25564.669921875,0,2116,97336,144,265917520.0,294289600.0
3027,-1,36,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1296,46656,169,668859712.0,637236736.0
3028,-1,36,13,0,1,0,0.0,0.0,0.0,0,1296,46656,169,0.0,0.0
3029,-1,36,13,0,1,0,0.0,0.0,0.0,0,1296,46656,169,0.0,0.0
3030,-1,36,13,0,1,0,25862.322265625,12064.9833984375,25564.669921875,0,1296,46656,169,668859712.0,145563824.0
3031,-1,36,13,0,1,0,25862.322265625,16567.64453125,25564.669921875,0,1296,46656,169,668859712.0,274486848.0
3032,-1,20,14,0,0,0,2464.75756835938,4364.806640625,8310.734375,1,400,8000,196,6075030.0,19051538.0
3033,-1,46,10,0,1,1,10846.5009765625,11162.6611328125,12439.501953125,0,2116,97336,100,117646584.0,124605000.0
3034,-1,46,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2116,97336,100,668859712.0,637236736.0
3035,-1,36,12,0,1,0,15770.138671875,7014.48388671875,8595.935546875,0,1296,46656,144,248697280.0,49202984.0
3036,-1,21,13,0,0,0,48.9816703796387,5505.24169921875,21895.474609375,0,441,9261,169,2399.2041015625,30307686.0
3037,-1,21,13,0,0,0,6577.2587890625,4740.7744140625,16154.5068359375,0,441,9261,169,43260332.0,22474942.0
3038,-1,53,0,0,1,1,11220.720703125,10459.064453125,14101.9443359375,1,2809,148877,0,125904576.0,109392032.0
3039,-1,36,12,0,1,0,9451.5029296875,14678.8544921875,13339.4375,0,1296,46656,144,89330904.0,215468768.0
3040,-1,36,12,0,1,0,6961.27490234375,25243.548828125,6092.66650390625,0,1296,46656,144,48459348.0,637236736.0
3041,-1,36,12,0,1,0,25862.322265625,25243.548828125,0.0,0,1296,46656,144,668859712.0,637236736.0
3042,-1,36,12,0,1,0,21977.095703125,19501.984375,19565.099609375,0,1296,46656,144,482992736.0,380327392.0
3043,-1,36,12,0,1,0,25862.322265625,25243.548828125,0.0,0,1296,46656,144,668859712.0,637236736.0
3044,-1,36,12,0,1,0,19322.2890625,19553.90234375,19647.8515625,0,1296,46656,144,373350848.0,382355104.0
3045,-1,36,12,0,1,0,25862.322265625,23156.033203125,25564.669921875,0,1296,46656,144,668859712.0,536201888.0
3046,-1,36,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1296,46656,144,668859712.0,637236736.0
3047,-1,36,12,0,1,0,25862.322265625,23506.935546875,25564.669921875,0,1296,46656,144,668859712.0,552576000.0
3048,-1,36,12,0,1,0,0.0,0.0,0.0,0,1296,46656,144,0.0,0.0
3049,-1,36,12,0,1,0,16990.76171875,13504.4033203125,25564.669921875,0,1296,46656,144,288685984.0,182368912.0
3050,-1,36,12,0,1,0,19943.376953125,25243.548828125,25564.669921875,0,1296,46656,144,397738272.0,637236736.0
3051,-1,36,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1296,46656,144,668859712.0,637236736.0
3052,-1,36,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1296,46656,144,668859712.0,637236736.0
3053,-1,36,12,0,1,0,22494.341796875,17681.2265625,17598.24609375,0,1296,46656,144,505995424.0,312625760.0
3054,-1,36,12,0,1,0,88.1670074462891,657.048400878906,951.655883789062,0,1296,46656,144,7773.42138671875,431712.59375
3055,-1,36,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,1296,46656,100,668859712.0,637236736.0
3056,-1,36,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,1296,46656,100,668859712.0,637236736.0
3057,-1,21,12,0,0,0,6159.93505859375,1929.9677734375,8287.0908203125,0,441,9261,144,37944800.0,3724775.5
3058,-1,21,12,0,0,0,12547.14453125,13857.0966796875,19328.6640625,0,441,9261,144,157430832.0,192019136.0
3059,-1,21,12,0,0,0,1275.48266601562,1630.98388671875,336.921661376953,0,441,9261,144,1626856.0,2660108.5
3060,-1,21,12,0,0,0,9866.8671875,10886.951171875,2161.9140625,0,441,9261,144,97355072.0,118525704.0
3061,-1,21,12,0,0,0,11395.095703125,11021.2255859375,12970.005859375,0,441,9261,144,129848208.0,121467416.0
3062,-1,21,12,0,0,0,8087.853515625,7897.11279296875,14366.4580078125,0,441,9261,144,65413376.0,62364392.0
3063,-1,21,12,0,0,0,5583.91015625,5755.88720703125,8191.03857421875,0,441,9261,144,31180052.0,33130238.0
3064,-1,21,12,0,0,0,11988.75390625,14354.806640625,19466.091796875,0,441,9261,144,143730224.0,206060480.0
3065,-1,21,12,0,0,0,3205.36059570312,2064.24194335938,3982.47314453125,0,441,9261,144,10274337.0,4261095.0
3066,-1,21,12,0,0,0,1702.60290527344,358.064514160156,13602.47265625,0,441,9261,144,2898856.75,128210.1953125
3067,-1,46,8,0,1,1,21301.1484375,21431.951171875,17236.203125,0,2116,97336,64,453738912.0,459328544.0
3068,-1,46,8,0,1,1,0.0,0.0,0.0,0,2116,97336,64,0.0,0.0
3069,-1,46,8,0,1,1,20458.6640625,12696.9677734375,0.0,0,2116,97336,64,418556928.0,161212992.0
3070,-1,46,8,0,1,1,16557.763671875,5424.67724609375,22691.96875,0,2116,97336,64,274159552.0,29427124.0
3071,-1,46,8,0,1,1,250.78614807128898,1577.2741699218802,8966.8447265625,0,2116,97336,64,62893.69140625,2487793.75
3072,-1,46,8,0,1,1,10711.3115234375,11168.0322265625,10240.6455078125,0,2116,97336,64,114732192.0,124724944.0
3073,-1,36,9,0,1,1,0.0,25243.548828125,1477.7265625,0,1296,46656,81,0.0,637236736.0
3074,-1,42,4,0,1,1,23305.478515625,13158.87109375,0.0,0,1764,74088,16,543145344.0,173155888.0
3075,-1,22,15,0,0,0,3802.93676757812,5020.064453125,3988.38403320312,0,484,10648,225,14462328.0,25201048.0
3076,-1,22,14,0,0,0,2501.98364257812,9415.306640625,16080.6201171875,0,484,10648,196,6259922.0,88648000.0
3077,-1,22,14,0,0,0,18881.455078125,24672.435546875,22793.931640625,0,484,10648,196,356509344.0,608729088.0
3078,-1,55,15,0,1,0,25823.13671875,25243.548828125,0.0,0,3025,166375,225,666834368.0,637236736.0
3079,-1,22,13,0,0,0,5023.56005859375,6819.3388671875,13943.828125,0,484,10648,169,25236156.0,46503384.0
3080,-1,23,16,0,0,0,3154.41943359375,6835.45166015625,23312.615234375,0,529,12167,256,9950362.0,46723400.0
3081,-1,46,12,0,1,0,13624.7412109375,12605.6611328125,0.0,1,2116,97336,144,185633568.0,158902688.0
3082,-1,55,14,0,1,0,0.0,0.0,0.0,0,3025,166375,196,0.0,0.0
3083,-1,31,4,0,0,1,0.0,0.0,1161.49304199219,1,961,29791,16,0.0,0.0
3084,-1,49,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,324,668859712.0,637236736.0
3085,-1,22,12,0,0,0,17633.400390625,19335.484375,23643.625,0,484,10648,144,310936800.0,373860960.0
3086,-1,22,12,0,0,0,15956.2685546875,17423.419921875,22739.255859375,0,484,10648,144,254602512.0,303575552.0
3087,-1,22,12,0,0,0,12272.84765625,4237.693359375,1696.43005371094,0,484,10648,144,150622784.0,17958046.0
3088,-1,22,12,0,0,0,4359.36865234375,0.0,667.932434082031,0,484,10648,144,19004096.0,0.0
3089,-1,22,12,0,0,0,5444.80224609375,5899.11279296875,9702.7529296875,0,484,10648,144,29645872.0,34799532.0
3090,-1,22,12,0,0,0,17413.962890625,16479.919921875,25564.669921875,0,484,10648,144,303246112.0,271587776.0
3091,-1,35,18,0,1,0,20944.5625,18159.2421875,16337.7451171875,0,1225,42875,324,438674688.0,329758080.0
3092,-1,35,18,0,1,0,11303.009765625,25243.548828125,0.0,0,1225,42875,324,127758032.0,637236736.0
3093,-1,23,15,0,0,0,7840.98583984375,11275.451171875,20102.9921875,0,529,12167,225,61481060.0,127135800.0
3094,-1,23,15,0,0,0,0.0,601.548400878906,23018.546875,0,529,12167,225,0.0,361860.46875
3095,-1,55,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,169,668859712.0,637236736.0
3096,-1,55,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,121,668859712.0,637236736.0
3097,-1,55,11,0,1,1,19383.02734375,21131.177734375,21251.185546875,0,3025,166375,121,375701760.0,446526688.0
3098,-1,55,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,121,668859712.0,637236736.0
3099,-1,55,11,0,1,1,22672.634765625,22149.87109375,0.0,0,3025,166375,121,514048352.0,490616800.0
3100,-1,55,11,0,1,1,3107.39721679688,2608.5,3070.7158203125,0,3025,166375,121,9655917.0,6804272.0
3101,-1,35,17,0,1,0,21812.517578125,20937.822265625,3750.46997070312,0,1225,42875,289,475785920.0,438392416.0
3102,-1,42,5,0,1,1,16369.673828125,17867.419921875,18382.91796875,1,1764,74088,25,267966224.0,319244704.0
3103,-1,55,12,0,1,0,21297.23046875,17299.88671875,20673.39453125,0,3025,166375,144,453572032.0,299286080.0
3104,-1,55,12,0,1,0,0.0,0.0,0.0,0,3025,166375,144,0.0,0.0
3105,-1,55,12,0,1,0,22357.193359375,7979.4677734375,0.0,0,3025,166375,144,499844096.0,63671904.0
3106,-1,55,12,0,1,0,0.0,4710.3388671875,0.0,0,3025,166375,144,0.0,22187292.0
3107,-1,55,12,0,1,0,0.0,0.0,0.0,0,3025,166375,144,0.0,0.0
3108,-1,55,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,100,668859712.0,637236736.0
3109,-1,55,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,100,668859712.0,637236736.0
3110,-1,55,10,0,1,1,18848.146484375,17222.90234375,14215.7294921875,0,3025,166375,100,355252640.0,296628352.0
3111,-1,55,10,0,1,1,12643.1484375,13527.677734375,14936.8603515625,0,3025,166375,100,159849200.0,182998064.0
3112,-1,55,10,0,1,1,0.0,0.0,17141.62890625,0,3025,166375,100,0.0,0.0
3113,-1,55,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,100,668859712.0,637236736.0
3114,-1,55,10,0,1,1,13806.953125,10754.4677734375,10719.4287109375,0,3025,166375,100,190631952.0,115658576.0
3115,-1,25,16,0,0,0,9868.8271484375,12619.9833984375,16912.580078125,0,625,15625,256,97393752.0,159263984.0
3116,-1,41,18,0,1,0,0.0,0.0,0.0,0,1681,68921,324,0.0,0.0
3117,-1,41,18,0,1,0,10948.3828125,11388.2421875,10918.921875,0,1681,68921,324,119867088.0,129692064.0
3118,-1,41,18,0,1,0,25862.322265625,25243.548828125,12618.3076171875,0,1681,68921,324,668859712.0,637236736.0
3119,-1,41,18,0,1,0,3230.8310546875,4314.67724609375,4781.92333984375,0,1681,68921,324,10438269.0,18616440.0
3120,-1,41,18,0,1,0,13877.486328125,13590.3388671875,18087.373046875,0,1681,68921,324,192584624.0,184697312.0
3121,-1,41,18,0,1,0,0.0,0.0,0.0,0,1681,68921,324,0.0,0.0
3122,-1,41,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1681,68921,324,668859712.0,637236736.0
3123,-1,41,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1681,68921,324,668859712.0,637236736.0
3124,-1,35,16,0,1,0,19688.671875,19065.14453125,25564.669921875,0,1225,42875,256,387643808.0,363479744.0
3125,-1,35,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,256,668859712.0,637236736.0
3126,-1,35,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,256,668859712.0,637236736.0
3127,-1,35,16,0,1,0,25862.322265625,23435.322265625,25564.669921875,0,1225,42875,256,668859712.0,549214336.0
3128,-1,35,16,0,1,0,17911.6171875,25243.548828125,22188.064453125,0,1225,42875,256,320826016.0,637236736.0
3129,-1,35,16,0,1,0,436.91650390625,2329.20971679688,25564.669921875,0,1225,42875,256,190896.03125,5425218.0
3130,-1,47,14,0,0,0,0.0,0.0,0.0,0,2209,103823,196,0.0,0.0
3131,-1,52,18,0,1,0,25862.322265625,24325.11328125,14344.2919921875,0,2704,140608,324,668859712.0,591711168.0
3132,-1,55,9,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,81,668859712.0,637236736.0
3133,-1,55,9,0,1,1,25862.322265625,25243.548828125,14336.9033203125,0,3025,166375,81,668859712.0,637236736.0
3134,-1,55,9,0,1,1,14314.4033203125,13608.2421875,11329.7294921875,0,3025,166375,81,204902144.0,185184256.0
3135,-1,55,9,0,1,1,25862.322265625,25243.548828125,21648.693359375,0,3025,166375,81,668859712.0,637236736.0
3136,-1,55,9,0,1,1,19138.1171875,20309.419921875,20936.4296875,0,3025,166375,81,366267520.0,412472544.0
3137,-1,55,9,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,81,668859712.0,637236736.0
3138,-1,55,9,0,1,1,19038.1953125,17382.2421875,18768.60546875,0,3025,166375,81,362452896.0,302142336.0
3139,-1,55,9,0,1,1,16669.44140625,21435.533203125,15656.5126953125,0,3025,166375,81,277870272.0,459482080.0
3140,-1,55,9,0,1,1,11520.4892578125,11655.0,12324.2392578125,0,3025,166375,81,132721672.0,135839024.0
3141,-1,55,9,0,1,1,19034.27734375,15353.806640625,9792.8935546875,0,3025,166375,81,362303712.0,235739376.0
3142,-1,41,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1681,68921,289,668859712.0,637236736.0
3143,-1,41,17,0,1,0,25660.517578125,23616.14453125,23758.888671875,0,1681,68921,289,658462144.0,557722304.0
3144,-1,41,17,0,1,0,25862.322265625,25243.548828125,19300.5859375,0,1681,68921,289,668859712.0,637236736.0
3145,-1,35,15,0,1,0,3642.27709960938,0.0,2874.17822265625,0,1225,42875,225,13266182.0,0.0
3146,-1,23,12,0,0,0,8609.0185546875,8224.7421875,8968.322265625,0,529,12167,144,74115200.0,67646384.0
3147,-1,36,2,0,1,1,5591.74755859375,3933.33862304688,4196.74365234375,0,1296,46656,4,31267640.0,15471153.0
3148,-1,36,7,0,1,1,14136.1103515625,14981.4189453125,17978.021484375,1,1296,46656,49,199829616.0,224442912.0
3149,-1,55,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,64,668859712.0,637236736.0
3150,-1,55,8,0,1,1,13399.42578125,11425.8388671875,12904.986328125,0,3025,166375,64,179544608.0,130549792.0
3151,-1,55,8,0,1,1,24040.203125,25016.177734375,25564.669921875,0,3025,166375,64,577931392.0,625809152.0
3152,-1,55,8,0,1,1,23413.23828125,20757.0,25564.669921875,0,3025,166375,64,548179712.0,430853056.0
3153,-1,55,8,0,1,1,5619.17724609375,5449.74169921875,23559.39453125,0,3025,166375,64,31575152.0,29699684.0
3154,-1,55,8,0,1,1,3136.7861328125,5077.35498046875,7475.81884765625,0,3025,166375,64,9839427.0,25779534.0
3155,-1,55,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,64,668859712.0,637236736.0
3156,-1,55,8,0,1,1,25443.0390625,25243.548828125,25564.669921875,0,3025,166375,64,647348224.0,637236736.0
3157,-1,55,8,0,1,1,12163.1279296875,19238.806640625,19312.408203125,0,3025,166375,64,147941680.0,370131680.0
3158,-1,55,8,0,1,1,18850.10546875,19310.419921875,0.0,0,3025,166375,64,355326464.0,372892320.0
3159,-1,29,10,0,0,1,3732.4033203125,1323.04833984375,6694.1015625,1,841,24389,100,13930835.0,1750456.875
3160,-1,49,14,0,1,0,25862.322265625,0.0,25564.669921875,0,2401,117649,196,668859712.0,0.0
3161,-1,41,16,0,1,0,270.378814697266,0.0,3321.92944335938,0,1681,68921,256,73104.703125,0.0
3162,-1,35,14,0,1,0,25111.921875,25243.548828125,25564.669921875,0,1225,42875,196,630608640.0,637236736.0
3163,-1,35,14,0,1,0,21199.267578125,20633.466796875,25564.669921875,0,1225,42875,196,449408960.0,425739968.0
3164,-1,35,14,0,1,0,25388.1796875,25073.466796875,25564.669921875,0,1225,42875,196,644559680.0,628678720.0
3165,-1,35,14,0,1,0,0.0,0.0,0.0,0,1225,42875,196,0.0,0.0
3166,-1,35,14,0,1,0,22210.248046875,17240.806640625,25564.669921875,0,1225,42875,196,493295104.0,297245408.0
3167,-1,49,14,0,1,0,24222.416015625,14098.7900390625,2639.2197265625,0,2401,117649,196,586725440.0,198775888.0
3168,-1,49,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,196,668859712.0,637236736.0
3169,-1,55,7,0,1,1,4455.37255859375,15271.451171875,6966.0029296875,0,3025,166375,49,19850344.0,233217216.0
3170,-1,41,15,0,1,0,25862.322265625,6563.32275390625,24647.001953125,0,1681,68921,225,668859712.0,43077204.0
3171,-1,55,7,0,1,1,17584.419921875,12362.177734375,15383.1337890625,0,3025,166375,49,309211808.0,152823440.0
3172,-1,55,7,0,1,1,13262.27734375,12963.7255859375,12302.07421875,0,3025,166375,49,175888000.0,168058176.0
3173,-1,55,7,0,1,1,21626.38671875,20851.88671875,17729.763671875,0,3025,166375,49,467700608.0,434801184.0
3174,-1,55,7,0,1,1,10335.1328125,12471.38671875,8347.677734375,0,3025,166375,49,106814968.0,155535488.0
3175,-1,41,15,0,1,0,0.0,0.0,0.0,0,1681,68921,225,0.0,0.0
3176,-1,35,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,169,668859712.0,637236736.0
3177,-1,35,13,0,1,0,16508.78125,15538.2099609375,23668.74609375,0,1225,42875,169,272539872.0,241435968.0
3178,-1,49,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,169,668859712.0,637236736.0
3179,-1,49,13,0,1,0,6447.947265625,4474.01611328125,6859.60693359375,0,2401,117649,169,41576024.0,20016820.0
3180,-1,49,13,0,1,0,24257.681640625,15452.2744140625,17530.26953125,0,2401,117649,169,588435136.0,238772784.0
3181,-1,49,13,0,1,0,20288.20703125,20542.162109375,21107.845703125,0,2401,117649,169,411611360.0,421980416.0
3182,-1,35,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,121,668859712.0,637236736.0
3183,-1,43,12,0,0,0,0.0,0.0,0.0,0,1849,79507,144,0.0,0.0
3184,-1,49,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,121,668859712.0,637236736.0
3185,-1,49,11,0,1,1,23779.62109375,24425.37109375,5820.76513671875,0,2401,117649,121,565470400.0,596598784.0
3186,-1,49,11,0,1,1,25862.322265625,25243.548828125,3440.1474609375,0,2401,117649,121,668859712.0,637236736.0
3187,-1,55,6,0,1,1,5685.79248046875,4090.88720703125,10342.6083984375,0,3025,166375,36,32328236.0,16735358.0
3188,-1,49,12,0,1,0,23115.4296875,25243.548828125,25564.669921875,0,2401,117649,144,534323104.0,637236736.0
3189,-1,49,12,0,1,0,6297.08349609375,4253.806640625,10169.7138671875,0,2401,117649,144,39653260.0,18094870.0
3190,-1,49,12,0,1,0,25862.322265625,25243.548828125,24794.7734375,0,2401,117649,144,668859712.0,637236736.0
3191,-1,41,14,0,1,0,24030.408203125,25243.548828125,21830.455078125,0,1681,68921,196,577460544.0,637236736.0
3192,-1,41,14,0,1,0,0.0,0.0,22409.72265625,0,1681,68921,196,0.0,0.0
3193,-1,41,14,0,1,0,21283.515625,20916.337890625,25564.669921875,0,1681,68921,196,452988032.0,437493184.0
3194,-1,41,14,0,1,0,23426.953125,25241.7578125,19466.091796875,0,1681,68921,196,548822144.0,637146368.0
3195,-1,35,12,0,1,0,21553.89453125,2187.77416992188,1498.4147949218802,0,1225,42875,144,464570368.0,4786356.0
3196,-1,35,12,0,1,0,25301.970703125,17267.662109375,25564.669921875,0,1225,42875,144,640189696.0,298172160.0
3197,-1,35,12,0,1,0,0.0,0.0,0.0,0,1225,42875,144,0.0,0.0
3198,-1,35,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,144,668859712.0,637236736.0
3199,-1,35,12,0,1,0,20394.0078125,21125.806640625,25564.669921875,0,1225,42875,144,415915552.0,446299712.0
3200,-1,35,12,0,1,0,24308.623046875,25243.548828125,25564.669921875,0,1225,42875,144,590909184.0,637236736.0
3201,-1,35,12,0,1,0,25860.36328125,24219.484375,25564.669921875,0,1225,42875,144,668758400.0,586583424.0
3202,-1,35,12,0,1,0,0.0,547.838684082031,616.211975097656,0,1225,42875,144,0.0,300127.21875
3203,-1,35,12,0,1,0,24236.130859375,25243.548828125,22836.787109375,0,1225,42875,144,587390016.0,637236736.0
3204,-1,35,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,144,668859712.0,637236736.0
3205,-1,35,12,0,1,0,23571.939453125,20841.14453125,24618.923828125,0,1225,42875,144,555636352.0,434353312.0
3206,-1,35,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,144,668859712.0,637236736.0
3207,-1,35,12,0,1,0,23863.869140625,25243.548828125,25564.669921875,0,1225,42875,144,569484224.0,637236736.0
3208,-1,35,12,0,1,0,23899.13671875,20155.451171875,24502.18359375,0,1225,42875,144,571168704.0,406242208.0
3209,-1,35,12,0,1,0,0.0,0.0,0.0,0,1225,42875,144,0.0,0.0
3210,-1,35,12,0,1,0,16232.525390625,13801.5966796875,4093.30249023438,0,1225,42875,144,263494880.0,190484064.0
3211,-1,35,12,0,1,0,25862.322265625,24482.662109375,25564.669921875,0,1225,42875,144,668859712.0,599400768.0
3212,-1,35,12,0,1,0,25862.322265625,19417.837890625,0.0,0,1225,42875,144,668859712.0,377052416.0
3213,-1,35,12,0,1,0,21113.05859375,22373.662109375,11328.251953125,0,1225,42875,144,445761248.0,500580768.0
3214,-1,35,12,0,1,0,22662.83984375,24398.515625,24227.328125,0,1225,42875,144,513604320.0,595287552.0
3215,-1,35,12,0,1,0,19949.25390625,25243.548828125,21632.439453125,0,1225,42875,144,397972736.0,637236736.0
3216,-1,35,12,0,1,0,17905.740234375,23845.306640625,25564.669921875,0,1225,42875,144,320615520.0,568598656.0
3217,-1,35,12,0,1,0,25215.763671875,25152.2421875,25564.669921875,0,1225,42875,144,635834752.0,632635264.0
3218,-1,35,12,0,1,0,25862.322265625,21621.7265625,25564.669921875,0,1225,42875,144,668859712.0,467499072.0
3219,-1,35,12,0,1,0,21230.615234375,22398.7265625,23401.27734375,0,1225,42875,144,450739008.0,501702944.0
3220,-1,35,12,0,1,0,24821.951171875,25243.548828125,25564.669921875,0,1225,42875,144,616129280.0,637236736.0
3221,-1,35,12,0,1,0,19404.578125,17939.033203125,19500.080078125,0,1225,42875,144,376537664.0,321808928.0
3222,-1,35,12,0,1,0,17506.048828125,15262.5,20779.791015625,0,1225,42875,144,306461760.0,232943904.0
3223,-1,35,12,0,1,0,24118.57421875,22207.162109375,25564.669921875,0,1225,42875,144,581705600.0,493158048.0
3224,-1,35,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,144,668859712.0,637236736.0
3225,-1,35,12,0,1,0,25862.322265625,24765.533203125,25564.669921875,0,1225,42875,144,668859712.0,613331648.0
3226,-1,35,12,0,1,0,8415.05078125,4588.5966796875,0.0,0,1225,42875,144,70813080.0,21055220.0
3227,-1,35,12,0,1,0,25202.048828125,23816.662109375,13243.3857421875,0,1225,42875,144,635143296.0,567233408.0
3228,-1,49,12,0,1,0,6226.5498046875,16120.064453125,0.0,0,2401,117649,144,38769924.0,259856480.0
3229,-1,49,12,0,1,0,21385.396484375,23129.177734375,14669.3916015625,0,2401,117649,144,457335168.0,534958848.0
3230,-1,49,12,0,1,0,24812.154296875,23202.580078125,21153.65625,0,2401,117649,144,615643008.0,538359744.0
3231,-1,49,12,0,1,0,0.0,0.0,0.0,0,2401,117649,144,0.0,0.0
3232,-1,49,12,0,1,0,12588.2890625,12056.0322265625,11258.798828125,0,2401,117649,144,158465024.0,145347920.0
3233,-1,49,12,0,1,0,18887.33203125,18762.580078125,20562.564453125,0,2401,117649,144,356731296.0,352034400.0
3234,-1,49,12,0,1,0,0.0,0.0,25564.669921875,0,2401,117649,144,0.0,0.0
3235,-1,49,12,0,1,0,25862.322265625,25222.064453125,0.0,0,2401,117649,144,668859712.0,636152512.0
3236,-1,49,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,144,668859712.0,637236736.0
3237,-1,49,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,144,668859712.0,637236736.0
3238,-1,49,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,144,668859712.0,637236736.0
3239,-1,49,12,0,1,0,21851.703125,10170.822265625,3457.88012695312,0,2401,117649,144,477496928.0,103445624.0
3240,-1,49,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,144,668859712.0,637236736.0
3241,-1,49,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2401,117649,144,668859712.0,637236736.0
3242,-1,49,10,0,1,1,16459.80078125,15597.2900390625,16181.1064453125,0,2401,117649,100,270925056.0,243275456.0
3243,-1,49,10,0,1,1,17290.529296875,14240.2255859375,16297.8466796875,0,2401,117649,100,298962400.0,202784032.0
3244,-1,49,10,0,1,1,0.0,0.0,0.0,0,2401,117649,100,0.0,0.0
3245,-1,49,10,0,1,1,16242.322265625,14780.9033203125,16995.333984375,0,2401,117649,100,263813040.0,218475104.0
3246,-1,49,10,0,1,1,20768.228515625,18977.419921875,19216.35546875,0,2401,117649,100,431319328.0,360142464.0
3247,-1,49,10,0,1,1,2147.3564453125,12884.951171875,8584.11328125,0,2401,117649,100,4611139.5,166021968.0
3248,-1,46,3,0,1,1,10254.802734375,8267.7099609375,8321.078125,1,2116,97336,9,105160976.0,68355024.0
3249,-1,53,18,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,2809,148877,324,668859712.0,637236736.0
3250,-1,53,18,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,2809,148877,324,668859712.0,637236736.0
3251,-1,55,5,0,1,1,24183.23046875,21593.080078125,0.0,0,3025,166375,25,584828608.0,466261120.0
3252,-1,55,5,0,1,1,0.0,8179.98388671875,13209.3974609375,0,3025,166375,25,0.0,66912136.0
3253,-1,41,13,0,1,0,13428.814453125,1566.5322265625,25564.669921875,0,1681,68921,169,180333056.0,2454023.25
3254,-1,41,13,0,1,0,22774.517578125,19942.40234375,0.0,0,1681,68921,169,518678656.0,397699424.0
