,treated,age,educ,black,married,nodegree,re74,re75,re78,hisp,age2,age3,educ2,re742,re752
2863,-1,19,13,0,0,0,1171.6416015625,5005.74169921875,8167.39501953125,0,361,6859,169,1372744.0,25057450.0
6678,-1,25,12,0,1,0,5049.03076171875,9250.5966796875,25564.669921875,0,625,15625,144,25492712.0,85573536.0
6172,-1,29,12,0,1,0,20952.3984375,24547.11328125,0.0,0,841,24389,144,439003008.0,602560768.0
458,-1,52,13,0,1,0,25862.322265625,25243.548828125,20221.2109375,0,2704,140608,169,668859712.0,637236736.0
10898,-1,17,11,0,0,1,3334.67211914062,7261.54833984375,4979.9384765625,0,289,4913,121,11120038.0,52730084.0
305,-1,43,12,0,1,0,25862.322265625,23243.7578125,25564.669921875,0,1849,79507,144,668859712.0,540272256.0
14467,-1,28,8,0,1,1,7447.17333984375,12845.564453125,12560.67578125,1,784,21952,64,55460392.0,165008528.0
5880,-1,52,12,0,0,0,0.0,0.0,0.0,0,2704,140608,144,0.0,0.0
4735,-1,46,12,0,1,0,0.0,0.0,0.0,0,2116,97336,144,0.0,0.0
824,-1,42,13,0,1,0,10295.947265625,13925.12890625,13240.4296875,0,1764,74088,169,106006528.0,193909216.0
7322,-1,35,9,0,1,1,18695.32421875,12274.451171875,24784.4296875,0,1225,42875,81,349515136.0,150662144.0
9507,-1,26,16,0,0,0,4757.099609375,7367.17724609375,664.9769287109381,0,676,17576,256,22629996.0,54275300.0
13222,-1,28,18,0,0,0,25680.109375,25243.548828125,23275.671875,0,784,21952,324,659468032.0,637236736.0
635,-1,51,12,0,1,0,25862.322265625,24343.015625,23489.94140625,0,2601,132651,144,668859712.0,592582400.0
10500,-1,29,13,0,1,0,22964.56640625,25243.548828125,25564.669921875,0,841,24389,169,527371296.0,637236736.0
734,-1,50,15,0,1,0,0.0,0.0,0.0,0,2500,125000,225,0.0,0.0
266,-1,54,8,0,1,1,25276.501953125,22241.177734375,25564.669921875,0,2916,157464,64,638901568.0,494669984.0
10313,-1,30,12,0,1,0,25862.322265625,25189.837890625,25564.669921875,0,900,27000,144,668859712.0,634527936.0
11115,-1,23,12,0,1,0,19529.970703125,18542.37109375,12946.3623046875,0,529,12167,144,381419744.0,343819520.0
492,-1,45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2025,91125,144,668859712.0,637236736.0
13333,-1,24,18,0,0,0,2123.84521484375,10357.0166015625,12206.021484375,0,576,13824,324,4510718.5,107267792.0
1364,-1,39,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1521,59319,144,668859712.0,637236736.0
7238,-1,55,8,0,1,1,1984.7373046875,4121.32275390625,25564.669921875,0,3025,166375,64,3939182.25,16985302.0
6392,-1,27,14,0,1,0,6395.046875,18513.7265625,21258.57421875,0,729,19683,196,40896624.0,342758080.0
6926,-1,19,12,0,0,0,0.0,483.387084960938,5334.5927734375,0,361,6859,144,0.0,233663.078125
10913,-1,27,15,0,1,0,24134.248046875,25243.548828125,25564.669921875,0,729,19683,225,582461952.0,637236736.0
4943,-1,35,12,0,1,0,23466.138671875,18531.62890625,24790.341796875,0,1225,42875,144,550659648.0,343421280.0
5229,-1,34,12,0,1,0,19279.185546875,17401.935546875,10814.0029296875,0,1156,39304,144,371687008.0,302827360.0
13245,-1,50,4,1,0,1,22300.375,18316.791015625,13395.591796875,0,2500,125000,16,497306720.0,335504832.0
134,-1,53,12,0,1,0,18544.4609375,11631.7255859375,0.0,0,2809,148877,144,343897024.0,135297040.0
3170,-1,41,15,0,1,0,25862.322265625,6563.32275390625,24647.001953125,0,1681,68921,225,668859712.0,43077204.0
14577,-1,30,16,0,0,0,995.3075561523441,7728.82275390625,236.436248779297,0,900,27000,256,990637.125,59734700.0
6723,-1,48,18,0,0,0,4122.29736328125,3591.38720703125,4097.73583984375,0,2304,110592,324,16993336.0,12898062.0
1979,-1,52,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2704,140608,100,668859712.0,637236736.0
2579,-1,38,12,0,1,0,4700.28125,8838.822265625,1424.52844238281,0,1444,54872,144,22092644.0,78124776.0
14472,-1,18,11,0,0,1,2838.9775390625,6105.0,15235.361328125,0,324,5832,121,8059793.5,37271024.0
1083,-1,52,12,0,1,0,24565.287109375,9384.87109375,11201.1669921875,0,2704,140608,144,603453312.0,88075808.0
15371,-1,22,12,1,1,0,10288.1103515625,10310.4677734375,8517.6162109375,0,484,10648,144,105845216.0,106305744.0
3132,-1,55,9,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,81,668859712.0,637236736.0
6756,-1,17,7,0,0,1,0.0,2082.14526367188,6460.62060546875,1,289,4913,49,0.0,4335329.0
2158,-1,33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1089,35937,144,668859712.0,637236736.0
14586,-1,32,0,0,0,1,4559.2138671875,3976.30639648438,7246.77099609375,0,1024,32768,0,20786432.0,15811013.0
11094,-1,38,12,0,1,0,25862.322265625,24504.14453125,25564.669921875,0,1444,54872,144,668859712.0,600453120.0
5564,-1,32,12,0,1,0,9288.8837890625,20907.38671875,16096.8759765625,0,1024,32768,144,86283360.0,437118816.0
2577,-1,38,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1444,54872,144,668859712.0,637236736.0
1282,-1,44,12,0,1,0,23289.8046875,17758.208984375,25564.669921875,0,1936,85184,144,542414976.0,315353984.0
13928,-1,28,16,1,1,0,6422.4765625,3689.85473632812,25564.669921875,0,784,21952,256,41248204.0,13615028.0
15516,-1,18,11,0,0,1,497.65377807617205,0.0,16860.859375,0,324,5832,121,247659.28125,0.0
11731,-1,20,12,0,0,0,10352.765625,9780.5322265625,24206.638671875,0,400,8000,144,107179760.0,95658808.0
15217,-1,25,16,0,0,0,14143.947265625,5729.0322265625,17089.908203125,0,625,15625,256,200051248.0,32821810.0
9344,-1,36,11,0,1,1,13722.705078125,10641.677734375,12396.6484375,0,1296,46656,121,188312640.0,113245304.0
13106,-1,29,17,0,0,0,25862.322265625,25243.548828125,18150.916015625,0,841,24389,289,668859712.0,637236736.0
13509,-1,28,13,0,0,0,12233.662109375,15785.2744140625,7119.6865234375,0,784,21952,169,149662496.0,249174896.0
609,-1,44,12,0,1,0,17241.548828125,16470.966796875,16402.765625,0,1936,85184,144,297271008.0,271292736.0
4431,-1,50,11,0,1,1,0.0,0.0,0.0,0,2500,125000,121,0.0,0.0
5608,-1,31,18,0,1,0,16007.2099609375,17179.935546875,0.0,0,961,29791,324,256230768.0,295150176.0
8669,-1,26,14,0,1,0,7063.15673828125,12158.0810546875,24431.25390625,0,676,17576,196,49888184.0,147818928.0
6765,-1,18,12,0,0,0,225.31568908691398,3072.19360351562,9946.5771484375,0,324,5832,144,50767.16015625,9438374.0
8435,-1,20,12,1,0,0,13899.0390625,13780.11328125,15232.4052734375,0,400,8000,144,193183280.0,189891520.0
614,-1,44,12,0,1,0,9155.6533203125,9930.9189453125,18054.86328125,0,1936,85184,144,83825984.0,98623152.0
2750,-1,43,8,0,1,1,13042.8388671875,12242.2255859375,11724.2822265625,1,1849,79507,64,170115648.0,149872080.0
10896,-1,17,11,0,0,1,713.173095703125,1774.2097167968802,2300.8203125,0,289,4913,121,508615.875,3147820.0
2034,-1,34,13,0,1,0,0.0,0.0,0.0,0,1156,39304,169,0.0,0.0
13970,-1,23,12,1,1,0,14451.5517578125,21449.85546875,25564.669921875,0,529,12167,144,208847344.0,460096288.0
1061,-1,52,12,0,1,0,15576.1708984375,15799.5966796875,13377.8583984375,0,2704,140608,144,242617104.0,249627248.0
13812,-1,25,12,0,0,0,11118.8388671875,13529.4677734375,14177.30859375,0,625,15625,144,123628576.0,183046496.0
10924,-1,26,16,0,1,0,23044.896484375,24078.048828125,25564.669921875,0,676,17576,256,531067264.0,579752448.0
9225,-1,53,8,0,1,1,12433.5068359375,11912.806640625,7220.171875,1,2809,148877,64,154592096.0,141914960.0
2561,-1,28,12,0,1,0,25862.322265625,25243.548828125,12930.107421875,0,784,21952,144,668859712.0,637236736.0
4909,-1,27,12,0,0,0,16745.853515625,7252.5966796875,11356.3291015625,0,729,19683,144,280423616.0,52600160.0
10872,-1,28,13,0,1,0,14016.5947265625,0.0,8915.1240234375,0,784,21952,169,196464928.0,0.0
4861,-1,35,17,0,1,0,20151.05859375,18852.09765625,19173.501953125,0,1225,42875,289,406065152.0,355401600.0
1358,-1,39,12,0,1,0,15341.05859375,12992.37109375,354.654388427734,0,1521,59319,144,235348080.0,168801712.0
367,-1,20,12,0,0,0,6882.904296875,4482.9677734375,7709.29931640625,0,400,8000,144,47374372.0,20097000.0
14449,-1,40,8,0,0,1,0.0,0.0,1331.431640625,0,1600,64000,64,0.0,0.0
14835,-1,20,9,0,1,1,5229.283203125,0.0,15892.94921875,0,400,8000,81,27345402.0,0.0
6888,-1,55,6,1,1,1,0.0,11030.177734375,195.059906005859,0,3025,166375,36,0.0,121664824.0
9997,-1,31,16,0,1,0,10830.8271484375,16143.3388671875,16002.30078125,0,961,29791,256,117306816.0,260607392.0
2086,-1,34,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1156,39304,144,668859712.0,637236736.0
9607,-1,35,12,0,1,0,1128.53771972656,0.0,0.0,0,1225,42875,144,1273597.375,0.0
13203,-1,21,12,0,0,0,7302.1875,25243.548828125,11399.1826171875,0,441,9261,144,53321944.0,637236736.0
14681,-1,26,14,0,1,0,21710.634765625,21288.7265625,25564.669921875,0,676,17576,196,471351648.0,453209888.0
12747,-1,32,17,0,0,0,0.0,957.8225708007808,2518.04614257812,0,1024,32768,289,0.0,917424.0625
15537,-1,40,12,0,0,0,13616.904296875,2228.95166015625,876.291870117188,1,1600,64000,144,185420080.0,4968225.5
12584,-1,38,9,0,1,1,11044.38671875,10827.87109375,9800.2822265625,0,1444,54872,81,121978480.0,117242792.0
931,-1,55,12,0,1,0,11510.6923828125,12437.37109375,7542.31640625,0,3025,166375,144,132496040.0,154688192.0
1257,-1,51,15,0,1,0,246.867614746094,0.0,2899.29956054688,0,2601,132651,225,60943.62109375,0.0
13931,-1,40,8,0,1,1,18076.1953125,21847.306640625,21713.71484375,0,1600,64000,64,326748832.0,477304800.0
1568,-1,53,12,0,1,0,13105.53515625,13917.9677734375,14308.826171875,0,2809,148877,144,171755056.0,193709824.0
2691,-1,36,7,1,1,1,24263.560546875,11275.451171875,16355.4775390625,0,1296,46656,49,588720384.0,127135800.0
9414,-1,20,12,0,0,0,7609.79248046875,9771.5810546875,5634.5712890625,1,400,8000,144,57908940.0,95483800.0
7480,-1,45,8,0,1,1,9271.2509765625,9950.61328125,10816.958984375,0,2025,91125,64,85956096.0,99014704.0
15920,-1,26,10,0,0,1,16624.37890625,14886.5322265625,0.0,1,676,17576,100,276369984.0,221608848.0
10,-1,51,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2601,132651,144,668859712.0,637236736.0
246,-1,54,12,0,1,0,21058.19921875,21303.048828125,22508.73046875,0,2916,157464,144,443447744.0,453819904.0
527,-1,48,14,0,1,0,0.0,0.0,0.0,0,2304,110592,196,0.0,0.0
10040,-1,31,11,0,1,1,12660.7822265625,14745.0966796875,25564.669921875,0,961,29791,121,160295408.0,217417872.0
6711,-1,47,8,0,1,1,14183.1328125,14571.435546875,14740.322265625,0,2209,103823,64,201161264.0,212326736.0
6328,-1,28,12,0,1,0,4637.58447265625,830.7096557617191,0.0,0,784,21952,144,21507190.0,690078.5625
13360,-1,23,16,0,0,0,1624.2321777343802,22040.662109375,21475.80078125,0,529,12167,256,2638130.25,485790784.0
5643,-1,19,12,0,1,0,0.0,1656.04833984375,13760.58984375,0,361,6859,144,0.0,2742496.0
14957,-1,51,3,1,0,1,7968.337890625,5780.95166015625,4907.52978515625,0,2601,132651,9,63494408.0,33419402.0
12258,-1,16,10,0,0,1,0.0,0.0,2473.71435546875,0,256,4096,100,0.0,0.0
8423,-1,17,11,0,0,1,0.0,4040.75805664062,9713.0966796875,0,289,4913,121,0.0,16327726.0
12305,-1,32,3,0,1,1,11775.193359375,10826.0810546875,15131.919921875,1,1024,32768,9,138655184.0,117204032.0
14893,-1,22,11,0,1,1,8761.8408203125,4463.2744140625,10642.5869140625,0,484,10648,121,76769856.0,19920818.0
2289,-1,54,8,0,1,1,25862.322265625,16046.6611328125,25564.669921875,0,2916,157464,64,668859712.0,257495328.0
8814,-1,24,12,0,1,0,14821.853515625,13812.3388671875,25564.669921875,0,576,13824,144,219687344.0,190780704.0
2586,-1,38,12,0,1,0,10370.3994140625,22823.033203125,0.0,0,1444,54872,144,107545184.0,520890848.0
10519,-1,22,14,0,1,0,7866.4560546875,13112.322265625,14998.9248046875,0,484,10648,196,61881132.0,171932992.0
5982,-1,30,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,900,27000,144,668859712.0,637236736.0
1790,-1,21,12,0,0,0,2404.02026367188,7012.693359375,59.1090621948242,0,441,9261,144,5779313.5,49177868.0
15463,-1,22,11,0,1,1,2646.96948242188,10265.7099609375,17020.455078125,0,484,10648,121,7006447.5,105384800.0
7130,-1,21,12,0,0,0,9688.57421875,234.532257080078,0.0,0,441,9261,144,93868472.0,55005.37890625
13541,-1,25,16,0,0,0,14114.5576171875,10949.61328125,12387.7822265625,0,625,15625,256,199220736.0,119894032.0
12990,-1,20,13,0,0,0,11783.0302734375,2280.87084960938,6268.51611328125,0,400,8000,169,138839808.0,5202372.0
7843,-1,39,12,0,1,0,25862.322265625,14748.677734375,21926.5078125,0,1521,59319,144,668859712.0,217523488.0
13280,-1,22,14,0,0,0,0.0,0.0,0.0,0,484,10648,196,0.0,0.0
4935,-1,49,11,0,1,1,25327.44140625,25243.548828125,24938.11328125,0,2401,117649,121,641479296.0,637236736.0
3674,-1,32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1024,32768,144,668859712.0,637236736.0
5624,-1,32,9,0,1,1,20348.9453125,22876.7421875,25564.669921875,0,1024,32768,81,414079584.0,523345344.0
8542,-1,28,10,0,1,1,25787.869140625,25243.548828125,25564.669921875,0,784,21952,100,665014208.0,637236736.0
10433,-1,22,16,0,1,0,11048.3056640625,7659.0,21700.4140625,0,484,10648,256,122065056.0,58660280.0
6315,-1,28,12,0,1,0,23464.1796875,21306.62890625,22615.126953125,0,784,21952,144,550567744.0,453972448.0
9965,-1,31,17,0,1,0,2468.67626953125,5404.98388671875,0.0,0,961,29791,289,6094362.5,29213850.0
11548,-1,18,12,0,0,0,0.0,2801.85473632812,0.0,0,324,5832,144,0.0,7850390.0
8114,-1,21,12,0,1,0,17474.701171875,18127.015625,23309.658203125,0,441,9261,144,305365184.0,328588704.0
9258,-1,20,13,0,0,0,6371.53564453125,12233.2744140625,25564.669921875,0,400,8000,169,40596468.0,149653008.0
14875,-1,34,15,0,0,0,0.0,0.0,0.0,0,1156,39304,225,0.0,0.0
7127,-1,36,10,0,1,1,22923.421875,10204.8388671875,25564.669921875,0,1296,46656,100,525483264.0,104138736.0
15253,-1,25,14,0,0,0,0.0,0.0,0.0,0,625,15625,196,0.0,0.0
2248,-1,51,16,0,1,0,0.0,0.0,0.0,0,2601,132651,256,0.0,0.0
15108,-1,21,18,0,0,0,0.0,0.0,0.0,0,441,9261,324,0.0,0.0
13772,-1,22,12,0,0,0,387.934814453125,11094.62890625,14911.7392578125,1,484,10648,144,150493.421875,123090792.0
6123,-1,29,12,0,1,0,0.0,0.0,0.0,0,841,24389,144,0.0,0.0
15257,-1,24,13,0,0,0,3083.88598632812,2787.5322265625,11452.380859375,0,576,13824,169,9510353.0,7770336.0
10927,-1,26,16,0,1,0,14998.1875,20919.919921875,18996.17578125,0,676,17576,256,224945632.0,437643040.0
761,-1,53,12,0,1,0,25862.322265625,20663.90234375,25564.669921875,0,2809,148877,144,668859712.0,426996864.0
3630,-1,48,12,0,1,0,18838.349609375,20282.564453125,15952.05859375,0,2304,110592,144,354883424.0,411382432.0
7918,-1,30,15,0,1,0,7978.13427734375,8154.91943359375,23908.138671875,0,900,27000,225,63650628.0,66502712.0
14116,-1,19,13,1,0,0,1730.03259277344,1389.2902832031198,4337.12744140625,0,361,6859,169,2993012.75,1930127.5
8137,-1,28,18,0,1,0,18783.490234375,18796.59765625,21124.1015625,0,784,21952,324,352819520.0,353312096.0
13252,-1,22,15,0,0,0,7427.58056640625,7965.14501953125,2274.22119140625,0,484,10648,225,55168952.0,63443536.0
9204,-1,44,13,0,0,0,23828.603515625,22531.208984375,25564.669921875,0,1936,85184,169,567802368.0,507655392.0
12566,-1,29,12,0,1,0,20586.015625,19829.61328125,21942.76171875,1,841,24389,144,423784032.0,393213568.0
2536,-1,38,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1444,54872,196,668859712.0,637236736.0
12065,-1,33,9,0,1,1,6177.568359375,4749.7255859375,10072.1845703125,0,1089,35937,81,38162352.0,22559894.0
4110,-1,17,11,0,0,1,1408.712890625,5387.08056640625,6496.0859375,0,289,4913,121,1984472.0,29020638.0
11653,-1,41,11,1,1,1,4839.38916015625,821.758056640625,0.0,0,1681,68921,121,23419688.0,675286.3125
2570,-1,17,10,0,0,1,983.5519409179692,2499.29028320312,4245.50830078125,0,289,4913,100,967374.4375,6246452.0
15840,-1,36,7,1,0,1,3258.2607421875,769.8386840820309,3570.1875,0,1296,46656,49,10616263.0,592651.625
6741,-1,18,11,0,0,1,0.0,309.725799560547,16760.375,0,324,5832,121,0.0,95930.0703125
4682,-1,20,12,0,0,0,9902.134765625,6049.5,22652.0703125,0,400,8000,144,98052272.0,36596452.0
4426,-1,50,11,0,1,1,23236.904296875,21958.306640625,20732.50390625,0,2500,125000,121,539953728.0,482167232.0
4037,-1,29,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,841,24389,196,668859712.0,637236736.0
6481,-1,25,14,0,1,0,25862.322265625,22894.64453125,25564.669921875,0,625,15625,196,668859712.0,524164736.0
10762,-1,28,14,0,1,0,24659.33203125,23639.419921875,25564.669921875,0,784,21952,196,608082688.0,558822144.0
3751,-1,54,8,0,1,1,19604.423828125,13119.4833984375,18382.91796875,0,2916,157464,64,384333440.0,172120848.0
14108,-1,16,9,0,0,1,0.0,204.096771240234,0.0,0,256,4096,81,0.0,41655.4921875
8197,-1,45,12,0,0,0,10558.4892578125,15019.0166015625,6852.21826171875,0,2025,91125,144,111481696.0,225570864.0
8074,-1,29,16,0,1,0,18597.361328125,18889.693359375,25564.669921875,0,841,24389,256,345861856.0,356820512.0
11251,-1,27,12,0,1,0,16806.58984375,14950.9833984375,25564.669921875,0,729,19683,144,282461472.0,223531904.0
5976,-1,30,12,0,1,0,13166.2724609375,12174.193359375,14620.626953125,0,900,27000,144,173350736.0,148210976.0
12427,-1,17,11,0,0,1,0.0,393.870971679688,4242.55322265625,0,289,4913,121,0.0,155134.34375
10719,-1,22,12,0,1,0,22682.431640625,20355.966796875,19834.046875,0,484,10648,144,514492704.0,414365376.0
1293,-1,44,12,0,1,0,25862.322265625,25243.548828125,21567.419921875,0,1936,85184,144,668859712.0,637236736.0
11214,-1,24,13,0,1,0,16634.17578125,7479.9677734375,24701.677734375,0,576,13824,169,276695808.0,55949916.0
5233,-1,34,12,0,1,0,21265.8828125,11484.9189453125,25564.669921875,0,1156,39304,144,452237760.0,131903360.0
12641,-1,33,13,0,0,0,11385.2998046875,16064.564453125,0.0,0,1089,35937,169,129625048.0,258070224.0
7981,-1,30,11,0,1,1,13875.52734375,11830.451171875,23823.908203125,0,900,27000,121,192530256.0,139959568.0
12299,-1,19,13,1,0,0,4563.13232421875,222.0,0.0,0,361,6859,169,20822176.0,49284.0
3214,-1,35,12,0,1,0,22662.83984375,24398.515625,24227.328125,0,1225,42875,144,513604320.0,595287552.0
10432,-1,21,12,0,1,0,11165.861328125,13606.451171875,20318.740234375,0,441,9261,144,124676456.0,185135520.0
15558,-1,18,10,0,0,1,0.0,3895.74194335938,3283.50854492188,1,324,5832,100,0.0,15176805.0
3933,-1,30,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,900,27000,256,668859712.0,637236736.0
3300,-1,49,8,0,1,1,6459.70263671875,7431.62890625,7503.8955078125,0,2401,117649,64,41727760.0,55229108.0
12863,-1,35,12,1,1,0,15458.615234375,15074.5166015625,7339.86767578125,0,1225,42875,144,238968784.0,227241056.0
2659,-1,43,12,0,1,0,0.0,0.0,0.0,0,1849,79507,144,0.0,0.0
7928,-1,30,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,900,27000,196,668859712.0,637236736.0
2765,-1,50,12,0,1,0,15932.7578125,2866.30639648438,25564.669921875,0,2500,125000,144,253852768.0,8215712.5
15091,-1,32,12,0,0,0,6843.71875,25243.548828125,25564.669921875,1,1024,32768,144,46836488.0,637236736.0
11825,-1,21,8,0,0,1,4900.12646484375,465.48385620117205,9277.1669921875,0,441,9261,64,24011240.0,216675.21875
10917,-1,25,16,0,1,0,25862.322265625,15316.2099609375,25564.669921875,0,625,15625,256,668859712.0,234586288.0
14898,-1,21,11,0,1,1,7978.13427734375,9436.7900390625,11139.1025390625,1,441,9261,121,63650628.0,89053008.0
3284,-1,41,12,0,1,0,0.0,0.0,0.0,0,1681,68921,144,0.0,0.0
13323,-1,29,12,0,0,0,0.0,0.0,0.0,0,841,24389,144,0.0,0.0
11592,-1,47,5,0,1,1,12568.6962890625,5331.58056640625,10016.0302734375,1,2209,103823,25,157972128.0,28425752.0
2225,-1,48,12,0,1,0,0.0,1403.61291503906,21477.27734375,0,2304,110592,144,0.0,1970129.25
1438,-1,38,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1444,54872,144,668859712.0,637236736.0
6822,-1,43,2,0,1,1,9426.0322265625,14501.61328125,25564.669921875,0,1849,79507,4,88850080.0,210296784.0
9311,-1,21,15,0,0,0,2972.20776367188,3731.0322265625,774.328735351562,0,441,9261,225,8834019.0,13920601.0
1989,-1,41,8,0,1,1,17178.8515625,11230.693359375,14546.740234375,0,1681,68921,64,295112928.0,126128472.0
7570,-1,33,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1089,35937,144,668859712.0,637236736.0
7706,-1,32,10,0,1,1,12686.2529296875,15883.7421875,25564.669921875,0,1024,32768,100,160941008.0,252293264.0
14351,-1,24,11,0,1,1,22069.181640625,21954.7265625,20878.798828125,0,576,13824,121,487048768.0,482010016.0
13094,-1,21,15,0,0,0,13765.80859375,19100.951171875,18699.15234375,0,441,9261,225,189497488.0,364846336.0
5756,-1,30,18,0,1,0,25862.322265625,25243.548828125,21772.82421875,0,900,27000,324,668859712.0,637236736.0
8052,-1,30,12,0,1,0,20345.02734375,19111.693359375,23571.216796875,0,900,27000,144,413920128.0,365256832.0
4302,-1,43,10,0,1,1,562.3095703125,93.09677124023442,25564.669921875,0,1849,79507,100,316192.0625,8667.0087890625
3734,-1,54,9,0,1,1,25862.322265625,23164.984375,20995.5390625,0,2916,157464,81,668859712.0,536616512.0
15837,-1,26,11,0,0,1,7511.8291015625,11153.7099609375,13668.970703125,0,676,17576,121,56427576.0,124405248.0
4633,-1,36,18,0,1,0,0.0,0.0,0.0,0,1296,46656,324,0.0,0.0
10412,-1,21,12,0,1,0,14112.5986328125,15873.0,19483.82421875,0,441,9261,144,199165440.0,251952128.0
1762,-1,46,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2116,97336,144,668859712.0,637236736.0
2832,-1,37,12,0,1,0,9698.37109375,12111.5322265625,10267.244140625,0,1369,50653,144,94058400.0,146689216.0
7095,-1,36,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,1296,46656,121,668859712.0,637236736.0
15308,-1,38,8,0,1,1,20830.923828125,16811.12890625,0.0,0,1444,54872,64,433927392.0,282614048.0
6521,-1,27,12,0,1,0,15160.806640625,10068.7744140625,1584.12292480469,0,729,19683,144,229850064.0,101380216.0
15559,-1,35,11,1,1,1,21369.72265625,18793.015625,0.0,0,1225,42875,121,456665056.0,353177440.0
15772,-1,24,6,0,1,1,21587.201171875,8948.0322265625,25564.669921875,1,576,13824,36,466007264.0,80067280.0
12310,-1,34,16,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,1156,39304,256,668859712.0,637236736.0
5125,-1,53,12,0,0,0,0.0,0.0,0.0,0,2809,148877,144,0.0,0.0
9135,-1,19,13,0,0,0,2686.15478515625,3365.80639648438,5706.97998046875,0,361,6859,169,7215427.5,11328653.0
259,-1,54,12,0,1,0,20374.416015625,20499.193359375,10261.3330078125,0,2916,157464,144,415116832.0,420216928.0
15583,-1,37,8,1,0,1,0.0,0.0,648.721984863281,0,1369,50653,64,0.0,0.0
4616,-1,51,12,0,0,0,25862.322265625,23274.193359375,25564.669921875,0,2601,132651,144,668859712.0,541688064.0
14160,-1,21,9,0,1,1,5480.0693359375,1575.48388671875,10435.705078125,0,441,9261,81,30031160.0,2482149.5
11953,-1,35,16,0,1,0,25862.322265625,20923.5,14254.150390625,1,1225,42875,256,668859712.0,437792864.0
12391,-1,42,14,1,1,0,17245.466796875,0.0,1260.50073242188,0,1764,74088,196,297406112.0,0.0
1099,-1,45,16,0,1,0,25862.322265625,23136.337890625,24907.08203125,0,2025,91125,256,668859712.0,535290144.0
9251,-1,20,13,0,0,0,0.0,0.0,0.0,0,400,8000,169,0.0,0.0
1564,-1,53,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2809,148877,144,668859712.0,637236736.0
1202,-1,48,12,0,1,0,10495.7919921875,7961.564453125,5665.603515625,0,2304,110592,144,110161648.0,63386508.0
15240,-1,23,12,0,0,0,10552.611328125,7279.45166015625,25564.669921875,0,529,12167,144,111357608.0,52990416.0
6403,-1,25,15,0,1,0,22124.041015625,23453.2265625,25564.669921875,0,625,15625,225,489473184.0,550053824.0
9862,-1,33,8,0,1,1,17613.80859375,17199.62890625,18520.34765625,0,1089,35937,64,310246240.0,295827232.0
14753,-1,27,16,1,1,0,21614.630859375,23351.177734375,22759.9453125,0,729,19683,256,467192256.0,545277504.0
10190,-1,30,14,0,1,0,14831.6494140625,15434.37109375,16998.2890625,0,900,27000,196,219977824.0,238219808.0
2800,-1,54,13,0,0,0,25862.322265625,24720.7734375,25564.669921875,0,2916,157464,169,668859712.0,611116608.0
12948,-1,31,13,0,0,0,1402.83508300781,57.290321350097706,277.812591552734,0,961,29791,169,1967946.25,3282.18090820312
1900,-1,49,12,0,1,0,0.0,0.0,0.0,0,2401,117649,144,0.0,0.0
8549,-1,27,14,0,1,0,20229.4296875,17136.966796875,13445.833984375,0,729,19683,196,409229824.0,293675616.0
6272,-1,17,11,0,0,1,3138.74536132812,6296.564453125,4551.39794921875,0,289,4913,121,9851722.0,39646724.0
9092,-1,44,16,0,0,0,25490.060546875,23644.791015625,25564.669921875,0,1936,85184,256,649743168.0,559076160.0
3540,-1,40,12,0,1,0,23360.337890625,22221.484375,25564.669921875,0,1600,64000,144,545705408.0,493794368.0
2467,-1,39,12,0,1,0,25862.322265625,25243.548828125,2147.13671875,0,1521,59319,144,668859712.0,637236736.0
7740,-1,47,8,1,1,1,25862.322265625,25243.548828125,25564.669921875,0,2209,103823,64,668859712.0,637236736.0
3011,-1,46,12,0,1,0,19147.9140625,18359.7578125,25564.669921875,0,2116,97336,144,366642624.0,337080704.0
7217,-1,28,12,0,0,0,10728.9453125,10861.88671875,11799.646484375,0,784,21952,144,115110264.0,117980584.0
15456,-1,21,9,0,1,1,11156.0654296875,8441.37109375,1213.21350097656,0,441,9261,81,124457792.0,71256744.0
5935,-1,48,3,0,1,1,11784.990234375,10969.306640625,6441.41015625,1,2304,110592,9,138886000.0,120325688.0
8488,-1,28,12,0,1,0,23812.9296875,11624.564453125,13558.1416015625,0,784,21952,144,567055616.0,135130496.0
