,treated,age,educ,black,married,nodegree,re74,re75,re78,hisp,age2,age3,educ2,re742,re752
6327,-1,28,12,0,1,0,0.0,0.0,0.0,0,784,21952,144,0.0,0.0
199,-1,52,12,0,1,0,25862.322265625,25243.548828125,19039.029296875,0,2704,140608,144,668859712.0,637236736.0
14885,-1,29,11,0,1,1,11894.708984375,10713.2900390625,11242.5439453125,0,841,24389,121,141484096.0,114774584.0
10324,-1,53,6,1,1,1,24341.931640625,15074.5166015625,0.0,0,2809,148877,36,592529664.0,227241056.0
8377,-1,17,11,0,0,1,478.061096191406,0.0,12665.5947265625,0,289,4913,121,228542.40625,0.0
10308,-1,21,14,0,1,0,4774.7333984375,4966.35498046875,14419.65625,0,441,9261,196,22798080.0,24664682.0
12276,-1,16,9,0,0,1,0.0,0.0,2902.2548828125,0,256,4096,81,0.0,0.0
6689,-1,25,12,0,1,0,17948.84375,17448.484375,21478.755859375,0,625,15625,144,322160992.0,304449600.0
8611,-1,23,12,0,1,0,23793.3359375,24269.61328125,25564.669921875,0,529,12167,144,566122816.0,589014144.0
11075,-1,38,11,0,1,1,22227.8828125,3779.37084960938,10026.375,0,1444,54872,121,494078784.0,14283644.0
985,-1,52,16,0,1,0,25862.322265625,25241.7578125,12429.158203125,0,2704,140608,256,668859712.0,637146368.0
14960,-1,22,12,0,1,0,14147.865234375,14967.0966796875,15199.8955078125,1,484,10648,144,200162096.0,224013984.0
4329,-1,43,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,1849,79507,64,668859712.0,637236736.0
13584,-1,24,15,0,0,0,4539.62109375,16154.0810546875,22055.068359375,0,576,13824,225,20608160.0,260954336.0
14278,-1,17,10,0,0,1,1103.06726074219,725.0806274414059,9161.904296875,0,289,4913,100,1216757.375,525741.9375
7767,-1,31,16,0,1,0,22905.7890625,22633.2578125,25564.669921875,0,961,29791,256,524675168.0,512264352.0
288,-1,47,14,0,1,0,0.0,0.0,0.0,0,2209,103823,196,0.0,0.0
5545,-1,32,12,0,1,0,11816.337890625,3765.04833984375,16099.8310546875,0,1024,32768,144,139625840.0,14175589.0
9663,-1,25,10,0,0,1,14629.8447265625,11228.9033203125,13547.796875,1,625,15625,100,214032352.0,126088272.0
5033,-1,41,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1681,68921,144,668859712.0,637236736.0
9284,-1,20,12,0,0,0,9418.1953125,10677.4833984375,14147.75390625,0,400,8000,144,88702400.0,114008648.0
4069,-1,29,12,0,1,0,12860.626953125,13210.7900390625,8612.1904296875,0,841,24389,144,165395728.0,174524976.0
6437,-1,38,12,0,1,0,23658.146484375,21886.693359375,19681.83984375,0,1444,54872,144,559707904.0,479027360.0
11017,-1,28,12,0,1,0,25703.62109375,24935.61328125,25564.669921875,0,784,21952,144,660676160.0,621784832.0
10870,-1,24,16,0,1,0,9400.5625,11998.7421875,20704.427734375,0,576,13824,256,88370576.0,143969808.0
10818,-1,26,17,0,1,0,12382.56640625,15640.2578125,25564.669921875,0,676,17576,289,153327952.0,244617664.0
3652,-1,32,13,0,1,0,25235.35546875,23709.2421875,24041.1328125,0,1024,32768,169,636823168.0,562128192.0
1977,-1,52,12,0,1,0,17363.021484375,17770.7421875,0.0,0,2704,140608,144,301474528.0,315799264.0
315,-1,43,9,0,1,1,23091.91796875,21363.919921875,25508.515625,0,1849,79507,81,533236672.0,456417088.0
328,-1,50,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2500,125000,169,668859712.0,637236736.0
10811,-1,27,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,729,19683,256,668859712.0,637236736.0
11498,-1,38,9,0,1,1,16826.18359375,12029.177734375,0.0,1,1444,54872,81,283120448.0,144701120.0
1039,-1,52,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2704,140608,169,668859712.0,637236736.0
14005,-1,31,16,0,1,0,17241.548828125,6445.1611328125,15216.150390625,0,961,29791,256,297271008.0,41540104.0
14981,-1,45,1,0,0,1,0.0,0.0,4975.50537109375,0,2025,91125,1,0.0,0.0
12274,-1,16,9,0,0,1,0.0,1367.80639648438,4195.265625,0,256,4096,81,0.0,1870894.375
11807,-1,36,9,0,1,1,18938.2734375,17462.806640625,15610.703125,0,1296,46656,81,358658208.0,304949600.0
9930,-1,47,12,1,1,0,0.0,0.0,0.0,0,2209,103823,144,0.0,0.0
13099,-1,34,12,1,1,0,0.0,800.274169921875,153.68356323242202,0,1156,39304,144,0.0,640438.75
8752,-1,27,12,0,1,0,18326.982421875,18186.09765625,19356.740234375,0,729,19683,144,335878272.0,330734144.0
4235,-1,27,12,0,1,0,0.0,0.0,0.0,0,729,19683,144,0.0,0.0
14093,-1,16,9,0,0,1,0.0,182.612899780273,4218.9091796875,0,256,4096,81,0.0,33347.47265625
5784,-1,31,12,0,1,0,15966.0654296875,6087.0966796875,7694.5224609375,0,961,29791,144,254915248.0,37052744.0
2079,-1,34,12,0,1,0,5205.77197265625,5872.25830078125,0.0,0,1156,39304,144,27100062.0,34483416.0
8962,-1,28,12,0,1,0,17654.953125,7116.5322265625,441.840240478516,1,784,21952,144,311697376.0,50645032.0
15200,-1,27,16,0,0,0,14335.955078125,11134.0166015625,0.0,0,729,19683,256,205519616.0,123966328.0
8181,-1,22,14,0,1,0,16297.181640625,17273.033203125,25564.669921875,0,484,10648,196,265598128.0,298357664.0
10075,-1,41,14,0,0,0,10560.4482421875,9533.4677734375,0.0,0,1681,68921,196,111523064.0,90887008.0
6905,-1,19,11,0,0,1,3454.18725585938,6960.7744140625,21384.181640625,0,361,6859,121,11931410.0,48452380.0
11161,-1,27,13,0,1,0,12002.46875,12165.2421875,19878.376953125,0,729,19683,169,144059264.0,147993120.0
7637,-1,32,16,0,1,0,21160.08203125,20767.7421875,25564.669921875,0,1024,32768,256,447749056.0,431299104.0
5854,-1,44,6,0,1,1,25862.322265625,21129.38671875,25564.669921875,0,1936,85184,36,668859712.0,446450976.0
7774,-1,40,4,0,1,1,16835.98046875,14453.2744140625,18139.09375,1,1600,64000,16,283450240.0,208897136.0
9800,-1,33,11,0,1,1,20785.861328125,14145.3388671875,23153.01953125,0,1089,35937,121,432052032.0,200090608.0
9257,-1,20,13,0,0,0,0.0,630.193542480469,13858.1201171875,0,400,8000,169,0.0,397143.90625
3632,-1,48,12,0,1,0,19392.822265625,9848.564453125,6864.0400390625,0,2304,110592,144,376081568.0,96994224.0
4639,-1,50,6,0,1,1,25862.322265625,17496.822265625,25564.669921875,1,2500,125000,36,668859712.0,306138784.0
2373,-1,51,12,0,1,0,19880.6796875,19532.419921875,0.0,0,2601,132651,144,395241440.0,381515424.0
4186,-1,38,12,0,1,0,12643.1484375,13386.2421875,21778.734375,0,1444,54872,144,159849200.0,179191472.0
8316,-1,22,12,0,1,0,12539.3076171875,12245.806640625,7738.85400390625,0,484,10648,144,157234240.0,149959776.0
10590,-1,29,12,0,1,0,17008.39453125,17047.451171875,22047.6796875,0,841,24389,144,289285472.0,290615584.0
3404,-1,45,12,0,1,0,813.095703125,12381.87109375,9686.498046875,0,2025,91125,144,661124.625,153310736.0
901,-1,55,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,196,668859712.0,637236736.0
4272,-1,24,12,0,1,0,16214.8916015625,17006.2734375,18814.4140625,0,576,13824,144,262922704.0,289213344.0
4921,-1,35,13,0,1,0,7268.8798828125,6001.1611328125,6958.6142578125,0,1225,42875,169,52836616.0,36013936.0
10021,-1,55,8,0,0,1,8575.7109375,4441.79052734375,11314.9521484375,0,3025,166375,64,73542816.0,19729504.0
5757,-1,30,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,900,27000,324,668859712.0,637236736.0
11567,-1,18,10,0,0,1,0.0,1820.7580566406202,15897.3828125,0,324,5832,100,0.0,3315160.0
13133,-1,30,12,0,0,0,18685.52734375,18612.193359375,22445.189453125,0,900,27000,144,349148928.0,346413728.0
14097,-1,16,9,0,0,1,0.0,0.0,4065.22583007812,0,256,4096,81,0.0,0.0
12659,-1,24,8,0,1,1,18497.4375,13423.8388671875,14407.833984375,0,576,13824,64,342155200.0,180199456.0
11599,-1,32,12,0,0,0,0.0,0.0,0.0,0,1024,32768,144,0.0,0.0
2243,-1,32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1024,32768,144,668859712.0,637236736.0
291,-1,43,14,0,1,0,21996.6875,23066.515625,594.046081542969,0,1849,79507,196,483854272.0,532064128.0
9049,-1,47,4,0,1,1,13873.568359375,13690.5966796875,14152.1875,0,2209,103823,16,192475904.0,187432432.0
8133,-1,28,18,0,1,0,14902.18359375,15423.62890625,8610.712890625,0,784,21952,324,222075072.0,237888336.0
1049,-1,41,12,0,1,0,25862.322265625,23367.291015625,0.0,0,1681,68921,144,668859712.0,546030272.0
10841,-1,17,11,0,0,1,0.0,325.838714599609,2158.95849609375,0,289,4913,121,0.0,106170.8671875
3393,-1,44,9,1,1,1,20832.884765625,21383.61328125,22795.41015625,0,1936,85184,81,434009088.0,457258912.0
14629,-1,21,12,0,0,0,3546.27294921875,5551.79052734375,2246.14428710938,1,441,9261,144,12576052.0,30822378.0
12012,-1,39,11,1,1,1,22811.744140625,19247.7578125,25564.669921875,0,1521,59319,121,520375680.0,370476192.0
13639,-1,24,14,0,0,0,14457.4296875,13663.7421875,13932.005859375,0,576,13824,196,209017280.0,186697856.0
150,-1,46,17,0,1,0,25862.322265625,25243.548828125,11245.4990234375,0,2116,97336,289,668859712.0,637236736.0
15734,-1,28,17,1,0,0,0.0,239.903228759766,984.165893554688,0,784,21952,289,0.0,57553.55859375
2567,-1,38,13,0,1,0,19447.681640625,20139.337890625,17664.744140625,0,1444,54872,169,378212320.0,405592928.0
3567,-1,33,12,0,1,0,18828.5546875,17724.193359375,23421.966796875,0,1089,35937,144,354514464.0,314147040.0
5889,-1,52,10,0,0,1,25862.322265625,25243.548828125,25564.669921875,0,2704,140608,100,668859712.0,637236736.0
8606,-1,23,12,0,1,0,12837.1162109375,4167.87109375,12754.2578125,0,529,12167,144,164791552.0,17371150.0
10797,-1,27,16,0,1,0,5280.22412109375,5285.0322265625,25564.669921875,0,729,19683,256,27880766.0,27931566.0
13096,-1,30,13,0,0,0,25613.494140625,25243.548828125,24428.298828125,0,900,27000,169,656051072.0,637236736.0
9002,-1,18,11,0,0,1,3891.10375976562,3979.88720703125,18236.623046875,0,324,5832,121,15140688.0,15839502.0
2651,-1,43,12,0,1,0,19567.197265625,19460.806640625,24143.09765625,0,1849,79507,144,382875200.0,378723008.0
9933,-1,32,12,0,1,0,25862.322265625,25243.548828125,0.0,0,1024,32768,144,668859712.0,637236736.0
12949,-1,31,13,0,0,0,15096.150390625,18619.35546875,9974.654296875,0,961,29791,169,227893760.0,346680384.0
10770,-1,23,15,0,1,0,2819.38500976562,5254.5966796875,437.407073974609,0,529,12167,225,7948932.0,27610786.0
4913,-1,26,13,0,0,0,3877.38891601562,5335.1611328125,331.0107421875,0,676,17576,169,15034145.0,28463944.0
3371,-1,34,15,0,1,0,24445.771484375,24011.806640625,17120.939453125,0,1156,39304,225,597595712.0,576566848.0
13655,-1,23,12,0,0,0,3221.03466796875,932.758056640625,0.0,0,529,12167,144,10375064.0,870037.5625
9864,-1,33,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,1089,35937,64,668859712.0,637236736.0
9863,-1,33,8,0,1,1,13728.58203125,13964.5166015625,13787.1884765625,0,1089,35937,64,188473968.0,195007728.0
10612,-1,24,18,0,1,0,0.0,71.61289978027341,453.662048339844,0,576,13824,324,0.0,5128.4072265625
6628,-1,26,12,0,1,0,0.0,7184.564453125,15117.142578125,0,676,17576,144,0.0,51617968.0
228,-1,44,18,0,1,0,20674.18359375,21127.59765625,20822.64453125,0,1936,85184,324,427421856.0,446375392.0
3113,-1,55,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,100,668859712.0,637236736.0
3838,-1,44,8,0,1,1,3889.14453125,2094.67749023438,1671.30871582031,0,1936,85184,64,15125445.0,4387674.0
7314,-1,49,10,0,1,1,9731.677734375,6958.98388671875,669.41015625,0,2401,117649,100,94705552.0,48427456.0
1729,-1,36,16,0,1,0,0.0,0.0,0.0,0,1296,46656,256,0.0,0.0
6102,-1,23,17,0,1,0,7723.4296875,7949.0322265625,22309.23828125,0,529,12167,289,59651368.0,63187112.0
6387,-1,38,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,1444,54872,121,668859712.0,637236736.0
12507,-1,23,11,0,1,1,14104.76171875,0.0,13264.07421875,0,529,12167,121,198944304.0,0.0
15887,-1,37,10,1,1,1,14249.7470703125,20488.451171875,21521.609375,0,1369,50653,100,203055296.0,419776640.0
192,-1,49,12,0,1,0,20944.5625,19290.7265625,20001.029296875,0,2401,117649,144,438674688.0,372132128.0
10656,-1,16,9,0,0,1,0.0,0.0,5217.8525390625,1,256,4096,81,0.0,0.0
6455,-1,27,13,0,1,0,21467.685546875,12380.0810546875,21135.923828125,0,729,19683,169,460861536.0,153266400.0
7566,-1,33,12,0,1,0,25862.322265625,25243.548828125,11672.5625,0,1089,35937,144,668859712.0,637236736.0
15667,-1,25,12,1,1,0,295.849273681641,6942.87109375,461.050689697266,0,625,15625,144,87526.7890625,48203460.0
5557,-1,32,12,0,1,0,25625.25,25243.548828125,25564.669921875,0,1024,32768,144,656653440.0,637236736.0
11862,-1,40,13,1,1,0,0.0,0.0,0.0,0,1600,64000,169,0.0,0.0
4388,-1,43,5,0,1,1,0.0,0.0,0.0,0,1849,79507,25,0.0,0.0
9011,-1,26,13,0,1,0,15783.853515625,16567.64453125,18026.787109375,1,676,17576,169,249130032.0,274486848.0
8105,-1,29,15,0,1,0,21326.619140625,22259.080078125,20779.791015625,0,841,24389,225,454824672.0,495466656.0
12235,-1,16,10,0,0,1,0.0,0.0,12693.6708984375,0,256,4096,100,0.0,0.0
9432,-1,46,6,0,1,1,16334.4072265625,9716.0810546875,12503.044921875,0,2116,97336,36,266812864.0,94402232.0
9604,-1,25,12,0,0,0,462.386962890625,1355.27416992188,0.0,0,625,15625,144,213801.703125,1836768.125
12448,-1,17,11,0,0,1,0.0,0.0,19336.052734375,0,289,4913,121,0.0,0.0
13996,-1,25,12,1,1,0,14187.05078125,8702.7578125,11103.6376953125,0,625,15625,144,201272416.0,75737992.0
14863,-1,16,9,0,0,1,199.84521484375,3197.51611328125,5603.5390625,0,256,4096,81,39938.109375,10224109.0
9060,-1,25,12,0,1,0,13025.2060546875,15033.3388671875,15649.1240234375,1,625,15625,144,169656000.0,226001280.0
6253,-1,24,16,0,1,0,10215.6171875,24024.337890625,25564.669921875,0,576,13824,256,104358832.0,577168832.0
10945,-1,26,16,0,1,0,15664.337890625,16478.12890625,23834.251953125,0,676,17576,256,245371488.0,271528736.0
14507,-1,18,9,0,0,1,3285.6904296875,3174.24194335938,633.9447021484381,0,324,5832,81,10795762.0,10075812.0
1740,-1,46,13,0,1,0,5983.6005859375,7807.5966796875,7635.4130859375,0,2116,97336,169,35803476.0,60958564.0
8043,-1,30,12,0,1,0,0.0,0.0,0.0,0,900,27000,144,0.0,0.0
10627,-1,28,15,0,1,0,15584.0078125,13964.5166015625,446.2734375,0,784,21952,225,242861296.0,195007728.0
12878,-1,19,11,0,0,1,2282.5458984375,2339.95166015625,9043.6865234375,0,361,6859,121,5210016.0,5475374.0
6071,-1,29,13,0,1,0,25862.322265625,22806.919921875,24527.306640625,0,841,24389,169,668859712.0,520155584.0
6752,-1,18,12,0,0,0,2513.7392578125,2109.0,667.932434082031,0,324,5832,144,6318885.0,4447881.0
9884,-1,32,16,0,1,0,25862.322265625,25243.548828125,12733.5703125,0,1024,32768,256,668859712.0,637236736.0
3805,-1,51,10,0,1,1,24479.080078125,20223.484375,0.0,0,2601,132651,100,599225344.0,408989312.0
14527,-1,19,14,0,0,0,3175.97143554688,7250.806640625,18792.248046875,0,361,6859,196,10086795.0,52574196.0
2040,-1,45,12,0,1,0,11483.2626953125,11191.306640625,11363.7177734375,0,2025,91125,144,131865320.0,125245344.0
4761,-1,36,12,0,1,0,0.0,0.0,2365.84033203125,0,1296,46656,144,0.0,0.0
2636,-1,47,12,0,1,0,25862.322265625,23161.40234375,22785.06640625,0,2209,103823,144,668859712.0,536450560.0
6055,-1,29,14,0,1,0,21499.03515625,22586.708984375,20923.130859375,0,841,24389,196,462208512.0,510159424.0
13763,-1,24,12,0,0,0,9414.27734375,7318.8388671875,0.0,0,576,13824,144,88628616.0,53565404.0
15422,-1,32,15,0,1,0,0.0,6412.935546875,0.0,1,1024,32768,225,0.0,41125744.0
13024,-1,20,12,0,0,0,9396.6435546875,15248.177734375,14113.7666015625,0,400,8000,144,88296912.0,232506928.0
3209,-1,35,12,0,1,0,0.0,0.0,0.0,0,1225,42875,144,0.0,0.0
7954,-1,16,10,0,0,1,434.9572448730471,1656.04833984375,12355.271484375,0,256,4096,100,189187.8125,2742496.0
3414,-1,45,12,0,1,0,21922.236328125,22572.38671875,19891.677734375,0,2025,91125,144,480584448.0,509512640.0
6337,-1,28,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,784,21952,144,668859712.0,637236736.0
4764,-1,36,12,0,1,0,19857.169921875,19963.88671875,20791.61328125,0,1296,46656,144,394307200.0,398556768.0
2844,-1,37,12,0,1,0,25631.12890625,25243.548828125,25564.669921875,0,1369,50653,144,656954752.0,637236736.0
3791,-1,44,10,0,1,1,24686.76171875,22746.048828125,25564.669921875,0,1936,85184,100,609436224.0,517382752.0
1923,-1,41,12,0,1,0,25862.322265625,25243.548828125,15140.7861328125,0,1681,68921,144,668859712.0,637236736.0
5600,-1,32,12,0,1,0,21691.04296875,19990.7421875,17320.43359375,0,1024,32768,144,470501344.0,399629760.0
35,-1,44,12,0,1,0,5999.27490234375,6146.17724609375,3877.55444335938,0,1936,85184,144,35991300.0,37775496.0
15152,-1,21,11,0,0,1,3714.76977539062,3041.75805664062,13999.9814453125,0,441,9261,121,13799514.0,9252292.0
2485,-1,52,12,0,0,0,10652.533203125,9680.2744140625,9798.8046875,0,2704,140608,144,113476464.0,93707712.0
3518,-1,40,12,0,1,0,25862.322265625,24980.37109375,25564.669921875,0,1600,64000,144,668859712.0,624018944.0
1482,-1,43,12,0,1,0,19100.892578125,18291.7265625,12013.9169921875,0,1849,79507,144,364844096.0,334587264.0
1217,-1,51,16,0,1,0,1461.6130371093802,5191.935546875,0.0,0,2601,132651,256,2136312.75,26956194.0
7452,-1,34,12,0,1,0,24050.0,24443.2734375,16328.87890625,0,1156,39304,144,578402496.0,597473600.0
2330,-1,44,12,0,1,0,0.0,1801.06457519531,836.3932495117191,0,1936,85184,144,0.0,3243833.5
1247,-1,54,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2916,157464,144,668859712.0,637236736.0
3099,-1,55,11,0,1,1,22672.634765625,22149.87109375,0.0,0,3025,166375,121,514048352.0,490616800.0
8538,-1,17,10,0,0,1,0.0,4391.6611328125,4873.54248046875,0,289,4913,100,0.0,19286688.0
13058,-1,44,12,0,0,0,21389.31640625,21156.2421875,25564.669921875,1,1936,85184,144,457502848.0,447586592.0
14791,-1,24,13,1,1,0,0.0,0.0,0.0,0,576,13824,169,0.0,0.0
1817,-1,55,9,0,1,1,12466.814453125,8999.951171875,13373.42578125,0,3025,166375,81,155421456.0,80999120.0
14595,-1,45,9,1,1,1,19222.3671875,6876.62890625,2615.57592773438,0,2025,91125,81,369499392.0,47288024.0
9229,-1,42,14,0,1,0,1161.84521484375,766.258056640625,0.0,0,1764,74088,196,1349884.25,587151.4375
15352,-1,21,12,1,1,0,14906.1015625,18184.306640625,15443.720703125,0,441,9261,144,222191856.0,330669024.0
5393,-1,33,12,0,1,0,0.0,0.0,0.0,0,1089,35937,144,0.0,0.0
9134,-1,19,13,0,0,0,0.0,0.0,5452.81103515625,0,361,6859,169,0.0,0.0
11173,-1,26,14,0,1,0,9927.6044921875,13396.9833984375,10757.849609375,0,676,17576,196,98557328.0,179479168.0
7598,-1,32,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1024,32768,324,668859712.0,637236736.0
827,-1,46,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2116,97336,256,668859712.0,637236736.0
13373,-1,21,7,0,0,1,21971.21875,12824.0810546875,22581.140625,0,441,9261,49,482734464.0,164457056.0
5695,-1,51,12,0,1,0,9457.380859375,5856.14501953125,0.0,0,2601,132651,144,89442056.0,34294436.0
7221,-1,35,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1225,42875,256,668859712.0,637236736.0
2408,-1,39,13,0,1,0,17629.482421875,17466.38671875,25564.669921875,0,1521,59319,169,310798656.0,305074656.0
1961,-1,52,12,0,1,0,25862.322265625,25243.548828125,0.0,0,2704,140608,144,668859712.0,637236736.0
13704,-1,27,12,0,0,0,17758.794921875,17342.85546875,17648.48828125,0,729,19683,144,315374784.0,300774624.0
2288,-1,54,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2916,157464,64,668859712.0,637236736.0
12492,-1,17,10,0,0,1,3636.39916992188,6223.1611328125,9828.359375,0,289,4913,100,13223399.0,38727736.0
15962,-1,23,10,1,0,1,12966.427734375,12315.62890625,13398.546875,0,529,12167,100,168128256.0,151674720.0
590,-1,54,12,0,1,0,4069.39721679688,4805.2255859375,2903.73266601562,0,2916,157464,144,16559994.0,23090192.0
3830,-1,31,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,961,29791,169,668859712.0,637236736.0
4763,-1,36,12,0,1,0,12355.13671875,9673.11328125,0.0,0,1296,46656,144,152649408.0,93569120.0
2400,-1,54,5,0,1,1,22905.7890625,19475.12890625,24923.3359375,0,2916,157464,25,524675168.0,379280640.0
10144,-1,20,12,0,1,0,7774.37060546875,12095.4189453125,17171.18359375,0,400,8000,144,60440840.0,146299152.0
9254,-1,20,13,0,0,0,4878.57421875,6275.08056640625,11988.7958984375,0,400,8000,169,23800486.0,39376636.0
6904,-1,19,11,0,0,1,12071.04296875,9026.806640625,14359.0693359375,0,361,6859,121,145710080.0,81483240.0
10792,-1,27,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,729,19683,256,668859712.0,637236736.0
4522,-1,37,12,0,1,0,20086.40234375,19421.419921875,22737.779296875,0,1369,50653,144,403463552.0,377191552.0
8800,-1,24,12,0,1,0,4907.96337890625,0.0,0.0,0,576,13824,144,24088104.0,0.0
8459,-1,25,16,0,1,0,8350.3955078125,15450.4833984375,21097.501953125,0,625,15625,256,69729104.0,238717440.0
10793,-1,27,16,0,1,0,21344.251953125,21030.919921875,25186.37109375,0,729,19683,256,455577088.0,442299584.0
9701,-1,50,8,0,0,1,4557.25439453125,2905.69360351562,480.261138916016,0,2500,125000,64,20768568.0,8443055.0
3144,-1,41,17,0,1,0,25862.322265625,25243.548828125,19300.5859375,0,1681,68921,289,668859712.0,637236736.0
752,-1,53,12,0,1,0,0.0,0.0,0.0,0,2809,148877,144,0.0,0.0
7196,-1,36,12,0,1,0,18540.541015625,19623.7265625,25564.669921875,1,1296,46656,144,343751648.0,385090656.0
11397,-1,26,12,0,1,0,25862.322265625,24108.484375,25564.669921875,0,676,17576,144,668859712.0,581219008.0
6122,-1,29,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,841,24389,144,668859712.0,637236736.0
1231,-1,54,12,0,1,0,25862.322265625,15273.2421875,24930.724609375,0,2916,157464,144,668859712.0,233271920.0
11398,-1,26,12,0,1,0,12462.896484375,13679.8544921875,15307.76953125,0,676,17576,144,155323792.0,187138416.0
14916,-1,17,11,0,0,1,0.0,798.48388671875,5469.06591796875,0,289,4913,121,0.0,637576.5
3366,-1,52,7,0,1,1,0.0,0.0,0.0,0,2704,140608,49,0.0,0.0
5326,-1,33,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1089,35937,196,668859712.0,637236736.0
14170,-1,22,14,0,1,0,1222.58251953125,236.32258605957,1663.9201660156198,0,484,10648,196,1494708.0,55848.36328125
3137,-1,55,9,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,3025,166375,81,668859712.0,637236736.0
11701,-1,39,12,0,0,0,17468.822265625,8813.7578125,16769.240234375,0,1521,59319,144,305159744.0,77682328.0
691,-1,47,12,0,1,0,8301.4130859375,9581.806640625,10858.3349609375,0,2209,103823,144,68913456.0,91811016.0
6772,-1,18,12,0,0,0,0.0,2425.88720703125,21672.337890625,0,324,5832,144,0.0,5884928.5
2646,-1,43,12,0,1,0,25862.322265625,21824.033203125,25564.669921875,0,1849,79507,144,668859712.0,476288416.0
10396,-1,21,12,0,1,0,9647.4296875,13674.4833984375,6971.9140625,0,441,9261,144,93072896.0,186991504.0
7391,-1,34,16,0,1,0,16869.287109375,15826.451171875,25564.669921875,0,1156,39304,256,284572832.0,250476560.0
1637,-1,53,7,0,1,1,10033.4052734375,5875.8388671875,4026.80493164062,0,2809,148877,49,100669224.0,34525484.0
5484,-1,48,11,0,1,1,18571.890625,18692.7578125,19440.970703125,0,2304,110592,121,344915136.0,349419200.0
1669,-1,53,4,0,1,1,14379.05859375,12979.8388671875,0.0,0,2809,148877,16,206757328.0,168476224.0
3023,-1,46,12,0,1,0,25862.322265625,22065.7265625,21158.08984375,0,2116,97336,144,668859712.0,486896288.0
15715,-1,29,18,1,0,0,0.0,25243.548828125,25564.669921875,0,841,24389,324,0.0,637236736.0
9310,-1,29,18,0,0,0,3659.91040039062,5646.67724609375,17233.248046875,0,841,24389,324,13394944.0,31884964.0
1892,-1,49,12,0,1,0,25862.322265625,25243.548828125,0.0,0,2401,117649,144,668859712.0,637236736.0
5302,-1,33,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,1089,35937,256,668859712.0,637236736.0
12567,-1,29,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,1,841,24389,144,668859712.0,637236736.0
15416,-1,26,12,1,1,0,15151.009765625,14066.564453125,23956.90234375,0,676,17576,144,229553104.0,197868240.0
7837,-1,31,12,0,1,0,2411.857421875,1258.59680175781,1513.19201660156,0,961,29791,144,5817056.0,1584065.875
13081,-1,29,18,0,0,0,20633.0390625,15581.177734375,25564.669921875,0,841,24389,324,425722304.0,242773104.0
14608,-1,21,9,0,0,1,0.0,1632.7741699218802,103.44085693359399,0,441,9261,81,0.0,2665951.5
6591,-1,24,12,0,1,0,16285.42578125,21542.951171875,17559.82421875,0,576,13824,144,265215088.0,464098752.0
10494,-1,29,13,0,1,0,2780.19970703125,0.0,14339.8583984375,0,841,24389,169,7729510.5,0.0
13306,-1,21,8,0,0,1,8031.03466796875,9059.0322265625,1483.6374511718802,0,441,9261,64,64497516.0,82066064.0
14114,-1,21,14,0,1,0,2878.16284179688,9497.6611328125,10381.029296875,0,441,9261,196,8283821.5,90205568.0
3610,-1,48,11,0,1,1,12020.1015625,13337.9033203125,8371.3212890625,0,2304,110592,121,144482848.0,177899664.0
8539,-1,17,10,0,0,1,97.9633407592773,2776.79028320312,0.0,0,289,4913,100,9596.81640625,7710564.5
6417,-1,23,12,0,1,0,11328.48046875,9402.7744140625,14234.9404296875,0,529,12167,144,128334472.0,88412168.0
11273,-1,27,12,0,1,0,19173.384765625,25241.7578125,25564.669921875,0,729,19683,144,367618688.0,637146368.0
15857,-1,49,8,1,0,1,25862.322265625,25243.548828125,18622.310546875,0,2401,117649,64,668859712.0,637236736.0
6224,-1,23,15,0,1,0,4680.6884765625,4520.564453125,12099.625,0,529,12167,225,21908844.0,20435502.0
8955,-1,40,12,0,0,0,25862.322265625,25243.548828125,25560.236328125,0,1600,64000,144,668859712.0,637236736.0
8883,-1,26,12,0,1,0,11614.533203125,418.935485839844,2441.20434570312,0,676,17576,144,134897376.0,175506.9375
