,treated,age,educ,black,married,nodegree,re74,re75,re78,hisp,age2,age3,educ2,re742,re752
261,0,19,9,1,0,1,8409.626953125,1778.08898925781,7171.0,0,361,6859,81,70721824.0,3161600.5
262,0,21,9,1,0,1,31886.4296875,12357.2197265625,0.0,0,441,9261,81,1016744384.0,152700880.0
263,0,20,9,1,0,1,7688.107421875,9164.44921875,8924.3955078125,0,400,8000,81,59106996.0,83987128.0
264,0,20,9,1,0,1,9718.20703125,9691.033203125,8562.603515625,0,400,8000,81,94443544.0,93916128.0
265,0,31,4,0,0,1,11680.564453125,10711.0771484375,0.0,0,961,29791,16,136435584.0,114727176.0
266,0,44,9,1,0,1,0.0,0.0,9722.0029296875,0,1936,85184,81,0.0,0.0
267,0,18,7,0,1,1,3059.47412109375,2672.2021484375,6330.8876953125,1,324,5832,49,9360382.0,7140664.5
268,1,19,8,1,0,1,2636.35302734375,2937.26391601562,7535.94189453125,0,361,6859,64,6950357.5,8627519.0
269,1,21,8,1,0,1,989.267822265625,3695.89697265625,4279.61279296875,0,441,9261,64,978650.8125,13659654.0
270,0,19,10,1,1,1,0.0,0.0,12797.669921875,0,361,6859,100,0.0,0.0
271,0,17,10,0,0,1,1203.60900878906,1239.62805175781,5088.98583984375,1,289,4913,100,1448674.625,1536677.75
272,0,19,9,1,1,1,0.0,0.0,16658.25,0,361,6859,81,0.0,0.0
273,0,19,6,0,0,1,0.0,0.0,5071.80078125,1,361,6859,36,0.0,0.0
274,0,29,11,1,1,1,0.0,0.0,0.0,0,841,24389,121,0.0,0.0
275,0,17,9,0,0,1,0.0,0.0,5114.81396484375,1,289,4913,81,0.0,0.0
276,0,25,8,1,1,1,330.949493408203,515.827453613281,14281.306640625,0,625,15625,64,109527.5703125,266077.96875
277,1,29,10,1,1,1,4687.8017578125,4923.26318359375,130.679122924805,0,841,24389,100,21975486.0,24238520.0
278,1,24,10,1,1,1,11703.2001953125,4078.15209960938,0.0,0,576,13824,100,136964896.0,16631325.0
279,0,28,8,0,0,1,0.0,0.0,8190.4208984375,0,784,21952,64,0.0,0.0
280,0,33,11,1,0,1,10523.830078125,2899.82006835938,18859.890625,0,1089,35937,121,110751000.0,8408956.0
281,1,21,11,0,0,1,1261.63720703125,946.227905273438,11412.2353515625,0,441,9261,121,1591728.5,895347.25
282,1,26,11,0,0,1,3807.53588867188,4676.45703125,1973.34533691406,0,676,17576,121,14497330.0,21869250.0
283,0,28,11,1,1,1,8593.1630859375,5393.89501953125,4974.5859375,0,784,21952,121,73842448.0,29094104.0
284,0,23,10,1,1,1,10746.078125,9854.1533203125,0.0,0,529,12167,100,115478192.0,97104336.0
285,0,31,12,1,0,0,0.0,5613.9091796875,0.0,0,961,29791,144,0.0,31515976.0
286,0,31,12,1,0,0,0.0,0.0,7284.39404296875,0,961,29791,144,0.0,0.0
287,1,25,11,0,0,1,0.0,0.0,18783.349609375,0,625,15625,121,0.0,0.0
288,1,25,12,1,0,0,3297.2490234375,2746.6083984375,2090.67846679688,0,625,15625,144,10871851.0,7543857.5
289,1,25,12,1,0,0,0.0,0.0,11965.8095703125,0,625,15625,144,0.0,0.0
290,0,24,10,0,0,1,3000.83764648438,3000.83764648438,5350.0380859375,1,576,13824,100,9005027.0,9005027.0
291,1,18,11,0,0,1,5491.53515625,5491.53515625,2454.5,1,324,5832,121,30156958.0,30156958.0
292,0,27,11,1,1,1,1122.62060546875,1122.62060546875,215.834808349609,0,729,19683,121,1260277.0,1260277.0
293,1,17,10,0,0,1,2102.50244140625,2202.79638671875,4387.05712890625,1,289,4913,100,4420516.5,4852312.0
294,0,17,10,0,0,1,1442.68103027344,1734.55895996094,6354.19384765625,1,289,4913,100,2081328.5,3008694.75
295,0,17,10,0,0,1,4905.119140625,1168.90197753906,11306.26953125,1,289,4913,100,24060194.0,1366331.875
296,1,43,9,1,0,1,0.0,0.0,0.0,0,1849,79507,81,0.0,0.0
297,1,25,10,0,0,1,5139.44775390625,4712.8740234375,6103.74609375,0,625,15625,100,26413924.0,22211182.0
298,0,25,10,0,0,1,8877.2109375,8140.40234375,3412.95483398438,0,625,15625,100,78804872.0,66266152.0
299,0,21,14,1,0,0,0.0,0.0,5775.06201171875,0,441,9261,196,0.0,0.0
300,1,21,11,0,0,1,6852.5986328125,6658.5625,9381.294921875,1,441,9261,121,46958108.0,44336456.0
301,0,21,11,0,0,1,2992.53393554688,8920.470703125,20857.83984375,1,441,9261,121,8955259.0,79574800.0
302,0,17,11,0,0,1,0.0,0.0,0.0,0,289,4913,121,0.0,0.0
303,1,18,10,0,0,1,12717.955078125,12625.5107421875,0.0,1,324,5832,100,161746384.0,159403520.0
304,0,18,10,0,0,1,0.0,0.0,1859.1669921875,1,324,5832,100,0.0,0.0
305,1,27,10,1,1,1,0.0,0.0,18739.9296875,0,729,19683,100,0.0,0.0
306,1,22,10,1,1,1,1468.34802246094,5588.6640625,13228.2802734375,0,484,10648,100,2156046.0,31233166.0
307,0,30,13,1,0,0,6073.89453125,5569.76123046875,0.0,0,900,27000,169,36892196.0,31022240.0
308,0,23,11,0,0,1,21492.203125,19995.642578125,12896.216796875,0,529,12167,121,461914784.0,399825728.0
309,0,19,10,0,0,1,0.0,0.0,0.0,1,361,6859,100,0.0,0.0
310,0,19,10,0,0,1,1261.63818359375,2275.36767578125,4335.1591796875,1,361,6859,100,1591730.875,5177298.0
311,1,18,11,0,0,1,3678.23095703125,919.5579223632808,4321.705078125,0,324,5832,121,13529383.0,845586.75
312,0,27,12,0,0,0,27913.662109375,24276.974609375,15762.876953125,1,729,19683,144,779172544.0,589371520.0
313,0,17,10,0,0,1,2417.982421875,2465.61328125,4211.66162109375,0,289,4913,100,5846639.0,6079249.0
314,1,26,12,1,0,0,0.0,0.0,10747.349609375,0,676,17576,144,0.0,0.0
315,0,26,12,1,0,0,0.0,0.0,0.0,0,676,17576,144,0.0,0.0
316,1,22,11,0,0,1,0.0,0.0,1048.43200683594,0,484,10648,121,0.0,0.0
317,0,19,11,0,0,1,823.25439453125,823.25439453125,2649.59887695312,0,361,6859,121,677747.8125,677747.8125
318,0,19,11,0,0,1,0.0,0.0,0.0,0,361,6859,121,0.0,0.0
319,1,27,9,1,1,1,0.0,934.4453735351559,1773.42297363281,0,729,19683,81,0.0,873188.125
320,1,30,12,1,0,0,0.0,0.0,24909.44921875,0,900,27000,144,0.0,0.0
321,0,20,11,0,0,1,1545.50732421875,1159.13049316406,0.0,0,400,8000,121,2388593.0,1343583.5
322,1,25,8,0,0,1,24415.234375,23096.65234375,6421.5302734375,0,625,15625,64,596103680.0,533455360.0
323,0,19,9,0,0,1,2686.53002929688,2750.8408203125,15581.4365234375,1,361,6859,81,7217443.5,7567125.0
324,0,29,14,1,0,0,3357.18530273438,3357.18530273438,7226.04931640625,0,841,24389,196,11270693.0,11270693.0
325,0,26,10,1,1,1,12143.2412109375,9107.4306640625,12659.576171875,0,676,17576,100,147458304.0,82945296.0
326,1,17,9,0,0,1,1618.14978027344,1618.14978027344,6011.02099609375,0,289,4913,81,2618408.75,2618408.75
327,1,25,11,1,1,1,0.0,0.0,0.0,0,625,15625,121,0.0,0.0
328,0,24,8,0,0,1,0.0,0.0,10569.26953125,0,576,13824,64,0.0,0.0
329,1,29,13,1,0,0,0.0,0.0,7479.65576171875,0,841,24389,169,0.0,0.0
330,1,25,12,1,0,0,6939.01220703125,5204.25927734375,0.0,0,625,15625,144,48149892.0,27084314.0
331,0,17,8,0,0,1,0.0,0.0,10210.990234375,0,289,4913,64,0.0,0.0
332,1,28,15,1,0,0,0.0,0.0,9598.541015625,0,784,21952,225,0.0,0.0
333,1,19,9,0,0,1,0.0,0.0,13188.830078125,0,361,6859,81,0.0,0.0
334,1,25,12,1,0,0,14426.7900390625,2409.27392578125,0.0,0,625,15625,144,208132272.0,5804601.0
335,0,25,10,1,1,1,0.0,0.0,0.0,0,625,15625,100,0.0,0.0
336,0,18,8,0,0,1,1168.05639648438,1345.90942382812,1725.59240722656,0,324,5832,64,1364355.75,1811472.125
337,0,29,12,1,0,0,0.0,0.0,1890.93701171875,0,841,24389,144,0.0,0.0
338,0,28,14,1,0,0,7850.5849609375,6539.53759765625,3123.1162109375,0,784,21952,196,61631684.0,42765552.0
339,0,18,6,0,0,1,6385.3740234375,6142.6806640625,3825.3076171875,1,324,5832,36,40773000.0,37732524.0
340,0,42,10,1,0,1,0.0,0.0,6930.3359375,0,1764,74088,100,0.0,0.0
341,1,23,7,0,0,1,0.0,0.0,0.0,0,529,12167,49,0.0,0.0
342,1,18,8,0,1,1,0.0,0.0,2787.9599609375,1,324,5832,64,0.0,0.0
343,0,21,11,1,1,1,7652.11962890625,7652.11962890625,8396.654296875,0,441,9261,121,58554936.0,58554936.0
344,1,23,10,1,1,1,9462.2880859375,10495.083984375,3385.81079101562,0,529,12167,100,89534896.0,110146784.0
345,0,24,12,1,0,0,0.0,0.0,0.0,0,576,13824,144,0.0,0.0
346,0,27,13,1,0,0,9593.6181640625,8797.34765625,1653.4812011718802,0,729,19683,169,92037512.0,77393328.0
347,1,27,13,1,0,0,0.0,0.0,0.0,0,729,19683,169,0.0,0.0
348,1,27,13,1,0,0,0.0,0.0,14581.8603515625,0,729,19683,169,0.0,0.0
349,0,27,13,1,0,0,0.0,0.0,7609.51806640625,0,729,19683,169,0.0,0.0
350,1,27,13,1,0,0,0.0,0.0,34099.28125,0,729,19683,169,0.0,0.0
351,0,27,12,1,0,0,31166.80859375,32984.25,10833.341796875,0,729,19683,144,971369984.0,1087960704.0
352,1,27,12,1,0,0,2143.4130859375,357.949890136719,22163.25,0,729,19683,144,4594219.5,128128.125
353,0,27,12,1,0,0,3311.8017578125,2483.85131835938,3552.26806640625,0,729,19683,144,10968031.0,6169517.5
354,0,38,10,1,0,1,0.0,0.0,0.0,0,1444,54872,100,0.0,0.0
355,1,22,16,1,0,0,0.0,0.0,2164.02197265625,0,484,10648,256,0.0,0.0
356,0,26,12,1,0,0,7322.03662109375,7322.03662109375,4677.04931640625,0,676,17576,144,53612220.0,53612220.0
357,1,22,12,1,0,0,5605.85205078125,936.1773071289059,0.0,0,484,10648,144,31425578.0,876427.9375
358,0,22,12,1,0,0,0.0,0.0,0.0,0,484,10648,144,0.0,0.0
359,0,25,13,1,0,0,10240.357421875,10240.357421875,10020.71484375,0,625,15625,169,104864920.0,104864920.0
360,0,25,13,1,0,0,3751.04760742188,3751.04760742188,1672.77600097656,0,625,15625,169,14070358.0,14070358.0
361,1,25,12,1,0,0,0.0,0.0,3191.7529296875,0,625,15625,144,0.0,0.0
362,1,25,12,1,0,0,0.0,0.0,0.0,0,625,15625,144,0.0,0.0
363,0,25,12,1,0,0,0.0,0.0,3418.09692382812,0,625,15625,144,0.0,0.0
364,0,25,12,1,0,0,0.0,0.0,0.0,0,625,15625,144,0.0,0.0
365,1,25,12,1,0,0,0.0,0.0,2348.97290039062,0,625,15625,144,0.0,0.0
366,1,21,13,1,0,0,0.0,0.0,17094.640625,0,441,9261,169,0.0,0.0
367,0,25,11,0,1,1,0.0,0.0,4485.6162109375,1,625,15625,121,0.0,0.0
368,1,24,12,1,0,0,20580.48046875,18154.0546875,0.0,0,576,13824,144,423556192.0,329569696.0
369,1,24,12,1,0,0,13765.75,2842.76391601562,6167.68115234375,0,576,13824,144,189495872.0,8081306.5
370,1,21,13,1,0,0,27052.154296875,24806.826171875,8803.666015625,0,441,9261,169,731819072.0,615378624.0
371,0,20,13,1,0,0,9106.6767578125,8965.2431640625,9199.5625,0,400,8000,169,82931560.0,80375584.0
372,1,20,12,1,0,0,989.267822265625,165.207702636719,0.0,0,400,8000,144,978650.8125,27293.5859375
373,1,23,12,1,0,0,6614.12158203125,7841.97216796875,7947.2568359375,0,529,12167,144,43746604.0,61496528.0
374,1,23,12,1,0,0,0.0,0.0,0.0,0,529,12167,144,0.0,0.0
375,1,23,12,1,0,0,0.0,0.0,4843.17578125,0,529,12167,144,0.0,0.0
376,1,23,12,1,0,0,6269.3408203125,3039.9599609375,8484.2392578125,0,529,12167,144,39304636.0,9241357.0
377,0,20,12,1,0,0,0.0,0.0,0.0,0,400,8000,144,0.0,0.0
378,1,18,12,1,0,0,0.0,0.0,2321.10693359375,0,324,5832,144,0.0,0.0
379,0,18,12,1,0,0,0.0,1405.5119628906198,0.0,0,324,5832,144,0.0,1975463.875
380,0,18,12,1,0,0,700.833740234375,642.664489746094,14444.7099609375,0,324,5832,144,491167.9375,413017.65625
381,0,22,12,1,0,0,2590.6962890625,2158.05004882812,0.0,0,484,10648,144,6711707.5,4657180.0
382,1,22,12,1,0,0,0.0,0.0,18678.080078125,0,484,10648,144,0.0,0.0
383,0,22,12,1,0,0,709.6714477539059,532.253601074219,1333.44506835938,0,484,10648,144,503633.5625,283293.90625
384,1,19,12,1,0,0,3042.10375976562,2534.07250976562,4551.978515625,0,361,6859,144,9254395.0,6421523.5
385,1,21,12,1,0,0,0.0,0.0,1254.58203125,0,441,9261,144,0.0,0.0
386,1,21,12,1,0,0,0.0,0.0,9983.7841796875,0,441,9261,144,0.0,0.0
387,0,21,12,1,0,0,449.047943115234,449.047943115234,0.0,0,441,9261,144,201644.0625,201644.0625
388,0,20,12,1,0,0,6576.2861328125,4932.21484375,6086.96630859375,0,400,8000,144,43247540.0,24326744.0
389,1,20,12,1,0,0,1265.39416503906,1160.36645507812,702.1838989257809,0,400,8000,144,1601222.375,1346450.25
390,1,20,12,1,0,0,8113.89501953125,6085.42138671875,9750.66015625,0,400,8000,144,65835292.0,37032352.0
391,0,20,12,1,0,0,0.0,591.815124511719,4159.9189453125,0,400,8000,144,0.0,350245.15625
392,1,20,12,1,0,0,9227.55859375,9227.55859375,0.0,0,400,8000,144,85147840.0,85147840.0
393,1,20,12,1,0,0,0.0,377.568603515625,1652.6369628906198,0,400,8000,144,0.0,142558.046875
394,0,19,12,1,0,0,8417.0,2814.19506835938,1720.9069824218802,0,361,6859,144,70845888.0,7919694.0
395,1,19,11,0,1,1,5424.48486328125,5463.80322265625,6788.462890625,1,361,6859,121,29425036.0,29853146.0
396,0,19,12,1,0,0,0.0,0.0,0.0,0,361,6859,144,0.0,0.0
397,1,40,11,1,0,1,0.0,0.0,23005.599609375,0,1600,64000,121,0.0,0.0
398,0,18,10,0,1,1,2308.07373046875,1922.62548828125,4768.3544921875,1,324,5832,100,5327204.5,3696488.75
399,0,27,12,0,0,0,2920.14233398438,2677.7705078125,17395.16796875,1,729,19683,144,8527231.0,7170455.0
400,1,20,6,0,1,1,10802.982421875,10802.982421875,4488.49462890625,1,400,8000,36,116704432.0,116704432.0
401,0,36,7,1,0,1,1752.08532714844,1606.66223144531,20780.6484375,0,1296,46656,49,3069803.0,2581363.5
402,0,24,7,1,0,1,0.0,0.0,1455.68994140625,0,576,13824,49,0.0,0.0
403,0,21,8,1,0,1,879.26611328125,2237.20849609375,1764.1076660156198,0,441,9261,64,773108.875,5005102.0
404,0,35,11,1,0,1,0.0,0.0,0.0,0,1225,42875,121,0.0,0.0
405,0,39,9,1,0,1,0.0,0.0,0.0,0,1521,59319,81,0.0,0.0
406,0,23,12,0,0,0,5721.69580078125,8960.68359375,7078.17822265625,1,529,12167,144,32737802.0,80293848.0
407,1,18,12,0,0,0,584.027526855469,535.553283691406,1115.85961914062,1,324,5832,144,341088.15625,286817.3125
408,0,29,9,1,0,1,9268.943359375,9160.693359375,0.0,0,841,24389,81,85913312.0,83918304.0
409,0,36,10,1,0,1,0.0,0.0,14690.349609375,0,1296,46656,100,0.0,0.0
410,1,33,8,1,0,1,0.0,0.0,289.789886474609,0,1089,35937,64,0.0,0.0
411,0,32,11,1,0,1,0.0,0.0,11120.5302734375,0,1024,32768,121,0.0,0.0
412,0,39,6,1,0,1,0.0,0.0,0.0,0,1521,59319,36,0.0,0.0
413,0,38,10,1,0,1,0.0,0.0,12429.91015625,0,1444,54872,100,0.0,0.0
414,0,38,8,1,0,1,0.0,0.0,0.0,0,1444,54872,64,0.0,0.0
415,0,37,10,1,0,1,8606.7431640625,8606.7431640625,0.0,0,1369,50653,100,74076024.0,74076024.0
416,0,20,10,1,0,1,690.192016601562,690.192016601562,10864.8759765625,0,400,8000,100,476365.03125,476365.03125
417,0,36,10,1,0,1,0.0,0.0,0.0,0,1296,46656,100,0.0,0.0
418,1,27,11,1,0,1,0.0,0.0,7506.14599609375,0,729,19683,121,0.0,0.0
419,1,35,10,1,0,1,0.0,0.0,4666.23583984375,0,1225,42875,100,0.0,0.0
420,0,35,10,1,0,1,9902.7626953125,9902.7626953125,9453.8271484375,0,1225,42875,100,98064712.0,98064712.0
421,0,35,10,1,0,1,0.0,0.0,445.830902099609,0,1225,42875,100,0.0,0.0
422,0,25,10,1,0,1,0.0,0.0,20942.240234375,0,625,15625,100,0.0,0.0
423,0,24,11,1,0,1,0.0,0.0,14626.3896484375,0,576,13824,121,0.0,0.0
424,1,30,11,1,0,1,0.0,0.0,0.0,0,900,27000,121,0.0,0.0
425,0,20,9,0,0,1,0.0,0.0,8329.8232421875,1,400,8000,81,0.0,0.0
426,0,23,11,1,0,1,37849.0703125,29897.189453125,23483.451171875,0,529,12167,121,1432552064.0,893841920.0
427,0,34,11,1,0,1,0.0,0.0,2920.19897460938,0,1156,39304,121,0.0,0.0
428,0,34,11,1,0,1,8912.484375,8912.484375,5611.8662109375,0,1156,39304,121,79432376.0,79432376.0
429,1,23,10,1,0,1,17131.466796875,15709.5556640625,5665.06640625,0,529,12167,100,293487168.0,246790144.0
430,1,25,8,1,0,1,37431.66015625,37431.66015625,2346.828125,0,625,15625,64,1401129216.0,1401129216.0
431,0,34,10,1,0,1,0.0,0.0,7952.5400390625,0,1156,39304,100,0.0,0.0
432,0,30,8,1,0,1,0.0,1706.6569824218802,0.0,0,900,27000,64,0.0,2912678.0
433,0,21,7,0,0,1,0.0,0.0,0.0,1,441,9261,49,0.0,0.0
434,0,34,9,1,0,1,5244.193359375,4368.4130859375,14051.15625,0,1156,39304,81,27501564.0,19083032.0
435,1,20,9,1,0,1,6083.994140625,0.0,8881.6650390625,0,400,8000,81,37014984.0,0.0
436,0,29,11,1,0,1,0.0,0.0,0.0,0,841,24389,121,0.0,0.0
437,0,33,11,1,0,1,0.0,0.0,0.0,0,1089,35937,121,0.0,0.0
438,1,34,7,1,0,1,1143.359375,857.51953125,0.0,0,1156,39304,49,1307270.625,735339.75
439,1,29,8,1,0,1,0.0,0.0,1923.93798828125,0,841,24389,64,0.0,0.0
440,0,28,10,1,0,1,10979.7138671875,10068.3974609375,0.0,0,784,21952,100,120554120.0,101372624.0
441,0,29,9,0,0,1,9594.3076171875,16341.16015625,16900.30078125,1,841,24389,81,92050736.0,267033520.0
442,1,32,11,1,0,1,0.0,0.0,8472.158203125,0,1024,32768,121,0.0,0.0
443,1,27,11,1,0,1,17075.033203125,14223.501953125,7661.97265625,0,729,19683,121,291556768.0,202308000.0
444,1,32,10,1,0,1,2786.95874023438,2321.53662109375,179.021728515625,0,1024,32768,100,7767139.0,5389532.5
445,0,32,10,1,0,1,0.0,0.0,0.0,0,1024,32768,100,0.0,0.0
446,0,26,11,1,0,1,4699.962890625,1174.99096679688,6672.02099609375,0,676,17576,121,22089652.0,1380603.75
447,0,27,11,1,0,1,3065.19409179688,766.298583984375,0.0,0,729,19683,121,9395415.0,587213.5
448,1,27,10,1,0,1,1001.14599609375,3550.07495117188,0.0,0,729,19683,100,1002293.3125,12603032.0
449,1,34,11,0,0,1,5061.57861328125,4641.46728515625,2877.68212890625,1,1156,39304,121,25619578.0,21543218.0
450,0,26,10,1,0,1,0.0,0.0,3931.23803710938,0,676,17576,100,0.0,0.0
451,0,32,8,1,0,1,0.0,0.0,7152.1318359375,0,1024,32768,64,0.0,0.0
452,0,31,11,1,0,1,17711.880859375,1726.44494628906,0.0,0,961,29791,121,313710720.0,2980612.25
453,0,31,11,1,0,1,7662.1689453125,6382.5869140625,0.0,0,961,29791,121,58708832.0,40737416.0
454,1,21,11,0,0,1,21589.083984375,17983.70703125,15191.9111328125,1,441,9261,121,466088544.0,323413728.0
455,1,25,11,1,0,1,0.0,0.0,485.229797363281,0,625,15625,121,0.0,0.0
456,0,31,10,1,0,1,0.0,0.0,0.0,0,961,29791,100,0.0,0.0
457,0,31,10,1,0,1,0.0,0.0,17014.58984375,0,961,29791,100,0.0,0.0
458,0,31,10,1,0,1,0.0,520.4462890625,14527.8798828125,0,961,29791,100,0.0,270864.34375
459,1,17,10,1,0,1,0.0,0.0,0.0,0,289,4913,100,0.0,0.0
460,1,30,11,1,0,1,1913.03369140625,1913.03369140625,0.0,0,900,27000,121,3659698.0,3659698.0
461,1,19,11,1,0,1,0.0,0.0,7458.10498046875,0,361,6859,121,0.0,0.0
462,0,31,8,1,0,1,5495.41455078125,4577.68017578125,6153.82958984375,0,961,29791,64,30199582.0,20955156.0
463,1,20,11,1,0,1,0.0,0.0,3972.5400390625,0,400,8000,121,0.0,0.0
464,0,20,8,0,0,1,1350.30126953125,1124.80102539062,11731.197265625,1,400,8000,64,1823313.5,1265177.375
465,1,23,10,1,0,1,0.0,0.0,7693.39990234375,0,529,12167,100,0.0,0.0
466,0,24,9,1,0,1,2788.498046875,0.0,16461.5703125,0,576,13824,81,7775721.5,0.0
467,1,18,10,1,0,1,0.0,798.9078979492191,9737.154296875,0,324,5832,100,0.0,638253.8125
468,0,18,10,1,0,1,1557.40856933594,1428.14367675781,11602.935546875,0,324,5832,100,2425521.5,2039594.375
469,1,30,10,1,0,1,3140.23608398438,2615.81665039062,0.0,0,900,27000,100,9861083.0,6842496.5
470,0,22,10,1,0,1,16486.171875,13732.98046875,10770.962890625,0,484,10648,100,271793856.0,188594752.0
471,0,25,11,1,0,1,2622.09716796875,2455.0673828125,8764.1474609375,0,625,15625,121,6875393.5,6027356.0
472,1,20,10,1,0,1,6123.45654296875,5100.8388671875,13626.0439453125,0,400,8000,100,37496720.0,26018558.0
473,0,20,10,1,0,1,0.0,0.0,2015.50305175781,0,400,8000,100,0.0,0.0
474,0,25,11,1,0,1,0.0,0.0,0.0,0,625,15625,121,0.0,0.0
475,1,25,11,1,0,1,0.0,0.0,0.0,0,625,15625,121,0.0,0.0
476,0,20,9,1,0,1,3311.802734375,2483.85205078125,0.0,0,400,8000,81,10968037.0,6169521.0
477,0,29,11,1,0,1,3550.888671875,3256.16479492188,3290.29321289062,0,841,24389,121,12608810.0,10602609.0
478,0,24,11,1,0,1,0.0,0.0,0.0,0,576,13824,121,0.0,0.0
479,1,20,7,1,0,1,1884.1416015625,1569.4899902343802,5518.0830078125,0,400,8000,49,3549989.5,2463298.75
480,0,29,9,1,0,1,0.0,1203.82397460938,9378.6533203125,0,841,24389,81,0.0,1449192.125
481,1,24,9,1,0,1,9154.7001953125,2288.67504882812,4849.55908203125,0,576,13824,81,83808536.0,5238033.5
482,0,28,11,1,0,1,2431.94897460938,863.4794921875,0.0,0,784,21952,121,5914376.0,745596.8125
483,0,28,11,1,0,1,0.0,0.0,5767.1328125,0,784,21952,121,0.0,0.0
484,0,29,8,1,0,1,0.0,0.0,0.0,0,841,24389,64,0.0,0.0
485,0,27,9,0,0,1,2129.015625,1596.76184082031,6723.4140625,1,729,19683,81,4532707.5,2549648.5
486,0,28,10,1,0,1,1471.29296875,367.823394775391,4858.89501953125,0,784,21952,100,2164703.0,135294.046875
487,0,28,10,1,0,1,6567.3291015625,6567.3291015625,5435.78662109375,0,784,21952,100,43129812.0,43129812.0
488,0,28,10,1,0,1,5377.65576171875,4479.5869140625,128.67199707031202,0,784,21952,100,28919182.0,20066698.0
489,0,23,11,1,0,1,6382.30908203125,580.790100097656,0.0,0,529,12167,121,40733868.0,337317.125
490,0,33,5,0,0,1,0.0,0.0,0.0,1,1089,35937,25,0.0,0.0
491,0,23,10,1,0,1,0.0,0.0,0.0,0,529,12167,100,0.0,0.0
492,1,27,11,1,0,1,2206.93994140625,2666.27392578125,0.0,0,729,19683,121,4870584.0,7109016.5
493,1,27,11,1,0,1,0.0,0.0,0.0,0,729,19683,121,0.0,0.0
494,1,27,11,1,0,1,0.0,0.0,549.298400878906,0,729,19683,121,0.0,0.0
495,1,28,9,1,0,1,0.0,0.0,10694.2900390625,0,784,21952,81,0.0,0.0
496,0,28,9,1,0,1,0.0,0.0,0.0,0,784,21952,81,0.0,0.0
497,0,27,10,1,0,1,0.0,0.0,1135.46997070312,0,729,19683,100,0.0,0.0
498,0,27,10,1,0,1,0.0,0.0,1184.88195800781,0,729,19683,100,0.0,0.0
499,1,28,8,1,0,1,1577.04797363281,1182.78601074219,7779.26318359375,0,784,21952,64,2487080.25,1398982.75
500,0,28,8,1,0,1,11870.0908203125,10610.080078125,4623.18798828125,0,784,21952,64,140899056.0,112573800.0
501,1,28,8,1,0,1,0.0,0.0,0.0,0,784,21952,64,0.0,0.0
502,1,26,11,1,0,1,0.0,0.0,17230.9609375,0,676,17576,121,0.0,0.0
503,0,26,11,1,0,1,0.0,0.0,7176.18701171875,0,676,17576,121,0.0,0.0
504,1,31,9,0,0,1,0.0,0.0,26817.599609375,1,961,29791,81,0.0,0.0
505,0,27,9,1,0,1,2838.68774414062,2129.01586914062,0.0,0,729,19683,81,8058148.0,4532708.5
506,1,27,9,1,0,1,3059.47290039062,2294.6044921875,2018.5559082031202,0,729,19683,81,9360374.0,5265210.0
507,1,27,9,1,0,1,0.0,0.0,0.0,0,729,19683,81,0.0,0.0
508,1,26,10,1,0,1,0.0,0.0,9265.7880859375,0,676,17576,100,0.0,0.0
509,1,26,10,1,0,1,25929.6796875,6788.9580078125,672.8773193359381,0,676,17576,100,672348288.0,46089952.0
510,0,26,10,1,0,1,0.0,0.0,2169.02709960938,0,676,17576,100,0.0,0.0
511,1,27,8,1,0,1,0.0,0.0,0.0,0,729,19683,64,0.0,0.0
512,0,27,8,1,0,1,0.0,0.0,3783.65991210938,0,729,19683,64,0.0,0.0
513,0,20,11,0,0,1,0.0,0.0,6378.72021484375,1,400,8000,121,0.0,0.0
514,0,25,11,1,0,1,0.0,0.0,1264.23205566406,0,625,15625,121,0.0,0.0
515,0,25,11,1,0,1,3649.7685546875,3649.7685546875,0.0,0,625,15625,121,13320811.0,13320811.0
516,0,25,11,1,0,1,15209.990234375,3072.72607421875,284.65838623046903,0,625,15625,121,231343808.0,9441646.0
517,0,25,11,1,0,1,5281.2451171875,0.0,0.0,0,625,15625,121,27891550.0,0.0
518,0,25,11,1,0,1,4672.2236328125,4284.42919921875,4116.7021484375,0,625,15625,121,21829674.0,18356334.0
519,0,25,11,1,0,1,0.0,0.0,4196.375,0,625,15625,121,0.0,0.0
520,0,17,9,0,0,1,731.981567382812,671.22705078125,4209.57958984375,1,289,4913,81,535797.0,450545.75
521,0,26,9,1,0,1,7584.57373046875,6955.05419921875,11856.875,0,676,17576,81,57525760.0,48372780.0
522,0,20,11,1,0,1,1931.24499511719,3248.93701171875,6027.638671875,0,400,8000,121,3729707.25,10555592.0
523,0,25,10,1,0,1,0.0,0.0,0.0,0,625,15625,100,0.0,0.0
524,0,25,10,1,0,1,0.0,0.0,7367.0400390625,0,625,15625,100,0.0,0.0
525,0,25,10,1,0,1,0.0,0.0,289.789886474609,0,625,15625,100,0.0,0.0
526,1,25,10,1,0,1,0.0,0.0,0.0,0,625,15625,100,0.0,0.0
527,1,24,11,1,0,1,0.0,0.0,1991.40002441406,0,576,13824,121,0.0,0.0
528,0,24,11,1,0,1,13627.26953125,13370.5751953125,19533.8828125,0,576,13824,121,185702480.0,178772288.0
529,1,24,11,1,0,1,0.0,0.0,995.7001953125,0,576,13824,121,0.0,0.0
530,0,17,11,1,0,1,0.0,0.0,8551.533203125,0,289,4913,121,0.0,0.0
531,0,17,11,1,0,1,4080.72998046875,3796.02905273438,0.0,0,289,4913,121,16652357.0,14409837.0
